Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y
1.00,-0.65,-1.00,-0.76,-0.96,-0.58,-3.39,0.16,1
1.00,-0.77,-0.93,-0.70,-1.05,-0.64,-4.00,0.91,1
1.00,-0.67,-1.09,-0.78,-0.94,-0.77,-1.83,0.90,1
1.00,-0.79,-1.00,-0.62,-1.04,-0.73,-0.83,1.10,1
1.00,-0.80,-1.06,-0.52,-1.01,-0.61,-1.88,0.33,1
1.00,-0.41,-1.11,-0.43,-1.03,-0.78,-3.20,1.06,1
1.00,-0.71,-1.04,-0.53,-0.87,-0.52,-3.45,0.99,1
1.00,-0.70,-0.89,-0.65,-1.08,-0.46,-1.69,0.22,1
1.00,-0.68,-1.06,-0.63,-1.18,-0.40,-2.36,0.82,1
1.00,-0.54,-0.87,-0.51,-1.12,-0.66,-2.56,1.30,1
1.00,-0.77,-1.12,-0.53,-0.92,-0.60,-4.16,0.38,1
1.00,-0.65,-0.96,-0.46,-1.10,-0.72,-3.05,0.29,1
1.00,-0.61,-1.15,-0.64,-0.91,-0.61,-3.76,0.21,1
1.00,-0.71,-1.09,-0.59,-1.19,-0.56,-1.75,0.88,1
1.00,-0.54,-1.17,-0.68,-1.08,-0.77,-3.85,0.78,1
1.00,-0.72,-0.85,-0.57,-1.12,-0.58,-1.22,-0.13,1
1.00,-0.64,-1.14,-0.55,-0.98,-0.54,-4.43,0.27,1
1.00,-0.72,-1.01,-0.68,-1.19,-0.60,-1.19,1.12,1
1.00,-0.66,-0.95,-0.74,-0.99,-0.52,-4.05,0.29,1
1.00,-0.51,-1.05,-0.49,-1.08,-0.53,-4.00,0.09,1
1.00,-0.47,-1.04,-0.64,-1.04,-0.48,-4.41,0.09,1
1.00,-0.54,-0.97,-0.79,-1.18,-0.69,-3.06,0.87,1
1.00,-0.64,-1.20,-0.73,-1.11,-0.63,-3.07,0.46,1
1.00,-0.41,-1.02,-0.58,-1.16,-0.69,-1.70,0.45,1
1.00,-0.71,-1.16,-0.70,-1.07,-0.65,-3.99,0.55,1
1.00,-0.75,-1.03,-0.43,-1.15,-0.45,-1.28,0.39,1
1.00,-0.50,-1.12,-0.79,-1.06,-0.54,-0.83,1.14,1
1.00,-0.75,-1.16,-0.60,-0.91,-0.74,-1.01,0.42,1
1.00,-0.45,-1.17,-0.47,-0.91,-0.55,-4.20,0.06,1
1.00,-0.63,-0.91,-0.69,-1.00,-0.50,-3.14,0.99,1
1.00,-0.78,-0.91,-0.66,-0.85,-0.47,-1.46,0.47,1
1.00,-0.61,-0.98,-0.72,-1.01,-0.52,-1.35,0.08,1
1.00,-0.58,-1.02,-0.49,-1.12,-0.61,-3.85,0.68,1
1.00,-0.45,-0.94,-0.45,-0.86,-0.57,-3.71,0.90,1
1.00,-0.55,-1.19,-0.55,-1.02,-0.71,-2.93,0.77,1
1.00,-0.77,-0.96,-0.63,-1.11,-0.61,-1.74,0.43,1
1.00,-0.63,-1.08,-0.68,-1.04,-0.56,-3.38,0.15,1
1.00,-0.64,-1.02,-0.62,-0.88,-0.55,-2.25,0.52,1
1.00,-0.49,-1.17,-0.42,-1.06,-0.51,-3.63,0.25,1
1.00,-0.73,-0.88,-0.79,-0.99,-0.53,-4.33,1.09,1
1.00,-0.70,-1.00,-0.74,-1.14,-0.75,-2.45,0.08,1
1.00,-0.51,-0.89,-0.40,-1.18,-0.54,-3.25,1.30,1
1.00,-0.46,-0.87,-0.45,-0.90,-0.68,-4.00,1.16,1
1.00,-0.75,-0.86,-0.70,-0.99,-0.73,-1.52,0.13,1
1.00,-0.48,-0.99,-0.69,-0.91,-0.70,-3.69,1.14,1
1.00,-0.61,-1.07,-0.56,-0.95,-0.58,-2.14,0.59,1
1.00,-0.58,-0.93,-0.42,-1.00,-0.59,-2.63,0.78,1
1.00,-0.44,-1.04,-0.75,-0.87,-0.72,-4.30,0.64,1
1.00,-0.44,-1.08,-0.48,-1.11,-0.71,-3.09,-0.02,1
1.00,-0.49,-1.05,-0.71,-1.19,-0.67,-2.61,0.52,1
1.00,-0.56,-1.13,-0.54,-0.88,-0.74,-3.13,0.48,1
1.00,-0.61,-0.88,-0.72,-1.19,-0.74,-2.83,0.53,1
1.00,-0.68,-0.90,-0.66,-1.06,-0.64,-1.88,0.05,1
1.00,-0.55,-1.16,-0.72,-0.89,-0.68,-3.89,0.17,1
1.00,-0.49,-1.00,-0.41,-0.87,-0.53,-1.81,-0.02,1
1.00,-0.51,-1.06,-0.64,-1.13,-0.55,-2.42,1.00,1
1.00,-0.48,-1.00,-0.61,-0.92,-0.44,-3.96,0.03,1
1.00,-0.66,-1.10,-0.45,-1.09,-0.60,-3.10,0.57,1
1.00,-0.55,-1.11,-0.64,-0.94,-0.67,-1.40,1.30,1
1.00,-0.61,-1.04,-0.59,-1.13,-0.47,-1.35,0.20,1
1.00,-0.52,-1.15,-0.55,-0.99,-0.59,-1.98,-0.09,1
1.00,-0.44,-1.16,-0.47,-0.91,-0.55,-1.75,0.38,1
1.00,-0.69,-0.88,-0.78,-0.97,-0.57,-3.83,-0.10,1
1.00,-0.65,-1.06,-0.58,-0.93,-0.71,-4.23,0.41,1
1.00,-0.41,-1.12,-0.56,-1.18,-0.78,-1.26,0.61,1
1.00,-0.43,-0.99,-0.46,-0.93,-0.66,-2.02,0.92,1
1.00,-0.73,-1.12,-0.58,-1.13,-0.74,-1.79,1.20,1
1.00,-0.45,-1.11,-0.73,-1.12,-0.79,-2.61,0.48,1
1.00,-0.64,-0.94,-0.52,-1.02,-0.74,-2.19,0.58,1
1.00,-0.57,-1.12,-0.61,-0.97,-0.48,-4.32,0.40,1
1.00,-0.67,-1.14,-0.48,-1.00,-0.76,-3.07,-0.01,1
1.00,-0.46,-0.97,-0.48,-1.07,-0.63,-1.68,1.25,1
1.00,-0.56,-0.91,-0.55,-0.87,-0.64,-3.13,0.31,1
1.00,-0.46,-1.11,-0.59,-1.04,-0.43,-3.80,0.91,1
1.00,-0.60,-0.96,-0.63,-1.18,-0.76,-1.78,0.48,1
1.00,-0.45,-0.91,-0.74,-0.98,-0.55,-3.03,0.77,1
1.00,-0.58,-1.00,-0.42,-0.93,-0.41,-3.66,1.29,1
1.00,-0.53,-0.86,-0.67,-0.99,-0.41,-2.87,0.60,1
1.00,-0.44,-1.10,-0.66,-1.11,-0.56,-1.48,0.27,1
1.00,-0.57,-0.86,-0.76,-0.86,-0.41,-1.06,-0.04,1
1.00,-0.46,-0.96,-0.60,-1.01,-0.43,-3.25,1.19,1
1.00,-0.52,-0.93,-0.76,-1.00,-0.64,-2.73,0.35,1
1.00,-0.73,-0.94,-0.66,-1.11,-0.49,-4.02,0.86,1
1.00,-0.45,-0.91,-0.59,-1.08,-0.41,-1.20,1.27,1
1.00,-0.45,-0.95,-0.79,-0.89,-0.44,-2.47,1.05,1
1.00,-0.63,-0.89,-0.46,-1.06,-0.73,-1.37,1.20,1
1.00,-0.47,-0.88,-0.79,-1.17,-0.80,-4.43,-0.14,1
1.00,-0.75,-1.03,-0.65,-1.01,-0.57,-1.51,0.61,1
1.00,-0.77,-1.20,-0.63,-1.00,-0.51,-2.61,0.29,1
1.00,-0.62,-1.02,-0.58,-0.99,-0.65,-1.85,0.69,1
1.00,-0.48,-0.96,-0.63,-1.01,-0.58,-2.95,0.37,1
1.00,-0.49,-0.94,-0.65,-1.15,-0.80,-0.89,0.83,1
1.00,-0.66,-1.00,-0.52,-0.96,-0.42,-2.92,0.96,1
1.00,-0.74,-1.00,-0.59,-0.86,-0.74,-3.80,1.22,1
1.00,-0.63,-0.97,-0.59,-0.88,-0.71,-3.95,0.69,1
1.00,-0.76,-1.06,-0.71,-1.04,-0.80,-1.55,-0.13,1
1.00,-0.52,-1.05,-0.48,-1.08,-0.46,-4.20,1.17,1
1.00,-0.46,-0.88,-0.58,-1.14,-0.72,-1.57,0.83,1
1.00,-0.77,-1.01,-0.50,-1.05,-0.59,-4.10,1.07,1
1.00,-0.45,-1.05,-0.56,-1.14,-0.41,-3.23,1.12,1
1.00,-0.71,-0.95,-0.44,-1.16,-0.57,-4.23,0.94,1
1.00,-0.41,-1.06,-0.47,-0.90,-0.53,-1.38,-0.12,1
1.00,-0.78,-1.09,-0.79,-1.10,-0.49,-3.67,1.10,1
1.00,-0.69,-0.87,-0.78,-0.96,-0.77,-2.91,0.52,1
1.00,-0.59,-1.14,-0.78,-1.11,-0.71,-4.39,-0.03,1
1.00,-0.53,-0.86,-0.41,-0.89,-0.63,-2.32,0.74,1
1.00,-0.73,-0.97,-0.44,-0.91,-0.46,-2.50,0.59,1
1.00,-0.76,-1.01,-0.67,-0.98,-0.59,-3.22,0.92,1
1.00,-0.70,-1.09,-0.41,-1.09,-0.67,-4.14,0.06,1
1.00,-0.42,-1.14,-0.52,-0.85,-0.41,-1.34,0.02,1
1.00,-0.43,-0.86,-0.48,-0.87,-0.63,-2.38,0.28,1
1.00,-0.64,-0.93,-0.66,-0.98,-0.43,-2.25,0.38,1
1.00,-0.76,-0.87,-0.41,-1.12,-0.77,-3.79,0.86,1
1.00,-0.60,-0.86,-0.52,-1.01,-0.55,-1.17,0.31,1
1.00,-0.63,-1.05,-0.54,-1.12,-0.61,-1.07,1.06,1
1.00,-0.48,-1.01,-0.71,-0.98,-0.61,-0.88,1.22,1
1.00,-0.51,-1.03,-0.47,-1.05,-0.70,-3.11,0.96,1
1.00,-0.80,-1.10,-0.66,-1.10,-0.73,-0.99,0.48,1
1.00,-0.63,-1.17,-0.46,-1.13,-0.53,-3.45,0.13,1
1.00,-0.43,-1.17,-0.48,-1.15,-0.51,-1.12,0.25,1
1.00,-0.65,-0.98,-0.69,-0.89,-0.58,-4.06,-0.04,1
1.00,-0.72,-1.19,-0.70,-1.09,-0.63,-2.49,0.26,1
1.00,-0.50,-0.98,-0.49,-1.13,-0.50,-0.98,1.09,1
1.00,-0.57,-0.97,-0.76,-0.96,-0.54,-3.43,1.30,1
1.00,-0.75,-0.91,-0.54,-1.14,-0.78,-2.62,0.71,1
1.00,-0.60,-1.15,-0.54,-1.03,-0.70,-2.69,1.06,1
1.00,-0.40,-0.97,-0.43,-1.07,-0.44,-2.10,0.36,1
1.00,-0.78,-1.08,-0.60,-0.87,-0.73,-4.29,0.11,1
1.00,-0.43,-1.17,-0.62,-0.95,-0.48,-4.12,0.80,1
1.00,-0.45,-0.92,-0.77,-1.02,-0.63,-2.30,0.40,1
1.00,-0.59,-0.93,-0.42,-1.13,-0.64,-2.19,0.81,1
1.00,-0.50,-1.09,-0.68,-0.98,-0.61,-1.12,-0.03,1
1.00,-0.78,-0.99,-0.79,-0.95,-0.57,-1.59,1.21,1
1.00,-0.79,-1.03,-0.62,-0.95,-0.48,-0.92,0.34,1
1.00,-0.71,-1.06,-0.44,-1.11,-0.65,-1.18,0.02,1
1.00,-0.76,-0.93,-0.71,-0.92,-0.74,-1.78,0.19,1
1.00,-0.69,-1.06,-0.66,-1.19,-0.58,-1.14,0.99,1
1.00,-0.73,-1.17,-0.60,-0.96,-0.75,-1.63,-0.11,1
1.00,-0.47,-0.98,-0.67,-1.10,-0.46,-3.50,1.01,1
1.00,-0.64,-1.16,-0.71,-0.94,-0.77,-1.98,0.34,1
1.00,-0.47,-0.95,-0.48,-1.06,-0.78,-1.11,0.51,1
1.00,-0.62,-1.02,-0.78,-1.04,-0.72,-1.93,0.66,1
1.00,-0.74,-0.88,-0.71,-0.93,-0.77,-1.89,0.76,1
1.00,-0.77,-1.14,-0.48,-0.99,-0.49,-2.67,0.45,1
1.00,-0.74,-0.89,-0.72,-1.01,-0.58,-4.23,0.88,1
1.00,-0.62,-1.07,-0.41,-1.04,-0.65,-2.85,-0.08,1
1.00,-0.43,-0.85,-0.72,-1.02,-0.68,-1.63,0.81,1
1.00,-0.68,-1.07,-0.53,-1.07,-0.64,-3.04,0.93,1
1.00,-0.64,-1.01,-0.77,-1.04,-0.55,-1.15,0.21,1
1.00,-0.51,-1.04,-0.45,-0.85,-0.52,-1.91,1.15,1
1.00,-0.41,-0.87,-0.74,-0.98,-0.55,-3.43,0.95,1
1.00,-0.47,-1.14,-0.56,-0.92,-0.41,-3.22,0.95,1
1.00,-0.77,-0.98,-0.75,-1.08,-0.76,-1.36,0.75,1
1.00,-0.61,-1.19,-0.43,-0.90,-0.51,-1.72,1.09,1
1.00,-0.49,-0.87,-0.80,-1.08,-0.65,-2.65,0.36,1
1.00,-0.52,-0.90,-0.48,-1.10,-0.58,-3.32,-0.04,1
1.00,-0.48,-0.91,-0.79,-0.93,-0.53,-1.23,1.30,1
1.00,-0.75,-1.09,-0.44,-1.02,-0.45,-4.16,1.17,1
1.00,-0.79,-0.97,-0.57,-1.20,-0.62,-4.26,-0.12,1
1.00,-0.61,-0.98,-0.65,-0.99,-0.59,-3.64,0.41,1
1.00,-0.42,-0.95,-0.46,-0.87,-0.69,-4.11,0.19,1
1.00,-0.60,-0.91,-0.63,-0.92,-0.46,-1.54,1.03,1
1.00,-0.40,-1.04,-0.67,-0.86,-0.59,-2.55,0.72,1
1.00,-0.55,-1.12,-0.71,-0.92,-0.45,-1.00,0.61,1
1.00,-0.54,-1.12,-0.60,-1.07,-0.42,-1.71,1.17,1
1.00,-0.78,-1.00,-0.43,-1.11,-0.46,-3.18,0.14,1
1.00,-0.40,-1.07,-0.72,-0.97,-0.43,-3.84,0.61,1
1.00,-0.62,-1.02,-0.69,-0.97,-0.56,-2.26,0.61,1
1.00,-0.44,-1.14,-0.55,-0.90,-0.48,-1.57,0.48,1
1.00,-0.57,-1.11,-0.66,-1.19,-0.47,-4.46,1.13,1
1.00,-0.76,-1.18,-0.47,-1.12,-0.47,-4.19,0.88,1
1.00,-0.75,-1.12,-0.79,-1.16,-0.73,-4.37,1.28,1
1.00,-0.63,-0.85,-0.47,-0.90,-0.47,-1.12,0.90,1
1.00,-0.62,-1.02,-0.56,-0.90,-0.74,-3.28,0.83,1
1.00,-0.55,-0.97,-0.77,-0.93,-0.77,-3.06,0.70,1
1.00,-0.45,-1.15,-0.76,-0.98,-0.79,-1.86,-0.02,1
1.00,-0.46,-1.14,-0.51,-1.06,-0.71,-1.57,1.01,1
1.00,-0.78,-0.98,-0.46,-0.95,-0.45,-0.96,1.19,1
1.00,-0.63,-0.91,-0.70,-1.03,-0.66,-3.21,0.61,1
1.00,-0.65,-1.00,-0.67,-1.01,-0.45,-4.27,0.11,1
1.00,-0.71,-0.87,-0.46,-0.97,-0.80,-2.65,0.30,1
1.00,-0.52,-1.11,-0.68,-1.17,-0.46,-1.43,-0.08,1
1.00,-0.44,-1.00,-0.58,-1.04,-0.54,-4.07,0.97,1
1.00,-0.42,-1.16,-0.66,-1.04,-0.76,-3.24,0.79,1
1.00,-0.42,-0.94,-0.75,-1.14,-0.52,-3.67,0.09,1
1.00,-0.80,-0.93,-0.70,-1.06,-0.78,-3.14,0.29,1
1.00,-0.49,-1.13,-0.50,-1.06,-0.61,-0.88,1.27,1
1.00,-0.64,-1.06,-0.68,-1.02,-0.63,-2.47,1.29,1
1.00,-0.47,-0.95,-0.73,-1.18,-0.59,-1.31,0.54,1
1.00,-0.78,-1.11,-0.45,-1.07,-0.46,-3.73,1.23,1
1.00,-0.74,-1.18,-0.54,-0.86,-0.51,-2.18,0.32,1
1.00,-0.67,-1.09,-0.45,-1.07,-0.75,-4.12,1.10,1
1.00,-0.68,-0.91,-0.71,-1.18,-0.70,-2.38,0.46,1
1.00,-0.60,-1.09,-0.41,-1.07,-0.49,-4.21,0.66,1
1.00,-0.48,-0.91,-0.56,-1.19,-0.42,-4.38,1.00,1
1.00,-0.62,-1.06,-0.59,-0.95,-0.71,-1.21,0.91,1
1.00,-0.53,-1.13,-0.46,-0.98,-0.49,-3.73,1.25,1
1.00,-0.64,-0.95,-0.80,-1.14,-0.42,-3.47,-0.10,1
1.00,-0.65,-1.04,-0.44,-0.98,-0.49,-2.01,0.31,1
1.00,-0.78,-1.14,-0.77,-0.87,-0.46,-2.39,0.62,1
1.00,-0.66,-1.10,-0.56,-0.95,-0.47,-3.84,0.22,1
1.00,-0.49,-1.10,-0.57,-0.88,-0.66,-4.03,0.40,1
1.00,-0.48,-0.89,-0.60,-1.13,-0.69,-3.77,0.16,1
1.00,-0.40,-1.19,-0.46,-1.01,-0.69,-2.14,0.21,1
1.00,-0.71,-1.17,-0.42,-0.86,-0.77,-2.03,1.14,1
1.00,-0.43,-1.07,-0.56,-1.05,-0.62,-3.10,1.07,1
1.00,-0.41,-1.10,-0.56,-1.11,-0.75,-4.23,-0.09,1
1.00,-0.72,-0.93,-0.58,-0.93,-0.66,-1.68,-0.07,1
1.00,-0.75,-1.06,-0.71,-1.16,-0.78,-1.01,0.80,1
1.00,-0.62,-0.93,-0.66,-0.93,-0.45,-3.41,0.09,1
1.00,-0.78,-0.97,-0.66,-1.14,-0.40,-2.95,1.19,1
1.00,-0.72,-0.97,-0.63,-1.01,-0.69,-2.86,-0.08,1
1.00,-0.73,-1.04,-0.70,-1.09,-0.45,-3.88,-0.13,1
1.00,-0.55,-1.15,-0.62,-0.96,-0.76,-2.43,0.53,1
1.00,-0.77,-1.10,-0.52,-0.86,-0.73,-4.48,0.32,1
1.00,-0.62,-1.01,-0.68,-1.02,-0.68,-1.32,1.09,1
1.00,-0.43,-1.14,-0.57,-0.97,-0.48,-3.25,0.06,1
1.00,-0.73,-0.87,-0.73,-1.06,-0.42,-1.82,1.02,1
1.00,-0.76,-0.88,-0.66,-1.09,-0.46,-3.14,0.72,1
1.00,-0.54,-1.05,-0.45,-1.12,-0.67,-4.42,1.14,1
1.00,-0.42,-0.99,-0.63,-1.01,-0.48,-1.20,0.70,1
1.00,-0.76,-1.14,-0.62,-1.04,-0.45,-4.07,0.17,1
1.00,-0.74,-1.05,-0.45,-0.90,-0.48,-4.28,1.16,1
1.00,-0.68,-1.00,-0.58,-1.01,-0.60,-4.08,1.30,1
1.00,-0.66,-0.95,-0.49,-1.05,-0.47,-4.32,0.16,1
1.00,-0.72,-0.93,-0.70,-0.91,-0.69,-2.60,0.66,1
1.00,-0.41,-0.95,-0.64,-0.87,-0.53,-3.10,0.74,1
1.00,-0.47,-0.85,-0.45,-0.96,-0.44,-1.34,0.52,1
1.00,-0.45,-1.02,-0.61,-0.95,-0.50,-3.59,0.98,1
1.00,-0.45,-1.00,-0.59,-0.86,-0.40,-0.88,0.85,1
1.00,-0.64,-0.94,-0.53,-1.05,-0.50,-3.48,-0.10,1
1.00,-0.58,-1.16,-0.61,-1.19,-0.73,-3.28,0.17,1
1.00,-0.51,-1.12,-0.62,-1.18,-0.74,-1.55,0.56,1
1.00,-0.52,-0.91,-0.75,-1.02,-0.73,-3.30,-0.01,1
1.00,-0.59,-1.08,-0.60,-0.93,-0.80,-1.75,1.29,1
1.00,-0.74,-1.02,-0.71,-1.18,-0.74,-2.41,0.05,1
1.00,-0.49,-1.19,-0.75,-1.05,-0.71,-2.53,0.90,1
1.00,-0.76,-0.91,-0.66,-1.05,-0.50,-2.00,0.06,1
1.00,-0.71,-0.97,-0.64,-0.90,-0.76,-1.79,1.25,1
1.00,-0.76,-1.08,-0.73,-0.94,-0.66,-2.97,1.17,1
1.00,-0.75,-1.03,-0.42,-1.11,-0.43,-3.57,0.45,1
1.00,-0.60,-1.12,-0.80,-0.86,-0.64,-2.84,0.11,1
1.00,-0.51,-1.20,-0.69,-1.04,-0.70,-2.59,0.59,1
1.00,-0.72,-0.87,-0.55,-1.10,-0.52,-4.12,1.20,1
1.00,-0.47,-0.91,-0.79,-1.15,-0.67,-1.49,1.16,1
1.00,-0.51,-1.04,-0.51,-1.12,-0.66,-1.25,-0.03,1
1.00,-0.50,-1.01,-0.56,-1.15,-0.44,-2.90,1.13,1
1.00,-0.58,-0.98,-0.78,-0.97,-0.70,-1.50,1.21,1
1.00,-0.45,-0.91,-0.69,-0.95,-0.44,-4.46,0.71,1
1.00,-0.69,-0.86,-0.60,-1.02,-0.49,-1.21,0.43,1
1.00,-0.79,-1.18,-0.65,-1.00,-0.74,-3.66,0.65,1
1.00,-0.46,-0.87,-0.58,-1.20,-0.71,-3.71,0.01,1
1.00,-0.77,-1.01,-0.72,-1.06,-0.40,-2.07,0.28,1
1.00,-0.71,-0.94,-0.49,-1.13,-0.42,-1.76,0.22,1
1.00,-0.64,-1.02,-0.43,-0.87,-0.50,-2.74,0.56,1
1.00,-0.77,-1.19,-0.67,-0.95,-0.51,-1.16,0.14,1
1.00,-0.43,-1.08,-0.46,-1.10,-0.46,-4.18,0.01,1
1.00,-0.42,-0.98,-0.44,-1.07,-0.54,-3.23,-0.03,1
1.00,-0.69,-0.90,-0.50,-1.02,-0.43,-4.04,0.20,1
1.00,-0.50,-1.13,-0.48,-0.86,-0.57,-1.51,0.07,1
1.00,-0.43,-1.01,-0.46,-0.88,-0.46,-1.87,0.55,1
1.00,-0.69,-1.06,-0.58,-1.08,-0.71,-2.42,0.71,1
1.00,-0.57,-0.93,-0.40,-1.02,-0.49,-1.28,0.51,1
1.00,-0.77,-0.94,-0.71,-1.07,-0.70,-2.21,0.49,1
1.00,-0.48,-0.89,-0.47,-1.17,-0.56,-3.00,0.45,1
1.00,-0.65,-1.05,-0.76,-0.99,-0.73,-3.77,0.23,1
1.00,-0.64,-1.18,-0.64,-1.09,-0.73,-1.24,0.99,1
1.00,-0.62,-1.19,-0.43,-1.16,-0.64,-3.66,1.18,1
1.00,-0.68,-0.98,-0.62,-0.98,-0.75,-3.25,0.97,1
1.00,-0.58,-1.02,-0.48,-0.98,-0.59,-2.83,1.10,1
1.00,-0.75,-0.86,-0.71,-1.11,-0.61,-3.00,0.14,1
1.00,-0.70,-1.08,-0.71,-0.95,-0.66,-1.30,0.75,1
1.00,-0.53,-1.13,-0.52,-0.97,-0.72,-3.88,0.62,1
1.00,-0.53,-1.14,-0.65,-1.11,-0.43,-1.16,0.08,1
1.00,-0.47,-1.10,-0.68,-1.04,-0.60,-1.28,0.11,1
1.00,-0.48,-1.07,-0.71,-1.07,-0.62,-2.60,0.25,1
1.00,-0.58,-1.10,-0.71,-1.08,-0.73,-1.71,1.03,1
1.00,-0.73,-1.19,-0.51,-1.01,-0.70,-4.33,1.20,1
1.00,-0.53,-1.03,-0.73,-1.01,-0.78,-2.89,1.07,1
1.00,-0.48,-1.00,-0.74,-0.95,-0.67,-2.58,1.10,1
1.00,-0.43,-0.95,-0.69,-0.87,-0.48,-3.80,1.07,1
1.00,-0.44,-0.98,-0.49,-0.88,-0.72,-3.31,1.12,1
1.00,-0.43,-0.94,-0.47,-1.08,-0.61,-2.95,0.78,1
1.00,-0.54,-0.86,-0.69,-0.96,-0.45,-3.90,0.66,1
1.00,-0.71,-1.17,-0.48,-1.10,-0.80,-3.11,0.60,1
1.00,-0.76,-1.18,-0.71,-1.02,-0.44,-2.68,1.29,1
1.00,-0.42,-1.07,-0.54,-0.87,-0.62,-2.55,0.27,1
1.00,-0.46,-0.96,-0.63,-1.13,-0.73,-4.20,1.13,1
1.00,-0.64,-0.99,-0.64,-1.05,-0.78,-2.66,0.65,1
1.00,-0.50,-1.13,-0.44,-1.15,-0.75,-1.01,1.27,1
1.00,-0.63,-1.00,-0.45,-0.98,-0.70,-1.87,0.48,1
1.00,-0.41,-0.94,-0.64,-0.95,-0.66,-4.50,0.69,1
1.00,-0.75,-1.19,-0.46,-1.17,-0.74,-3.30,0.00,1
1.00,-0.65,-1.19,-0.49,-0.95,-0.71,-3.97,0.08,1
1.00,-0.56,-1.02,-0.70,-1.17,-0.64,-3.38,1.02,1
1.00,-0.75,-0.96,-0.62,-1.19,-0.41,-3.46,0.22,1
1.00,-0.46,-0.94,-0.75,-1.11,-0.79,-1.49,0.74,1
1.00,-0.53,-0.88,-0.65,-1.04,-0.52,-4.30,0.24,1
1.00,-0.63,-1.04,-0.44,-0.95,-0.70,-3.84,-0.12,1
1.00,-0.44,-0.89,-0.45,-0.96,-0.51,-4.01,-0.07,1
1.00,-0.60,-1.07,-0.67,-0.85,-0.49,-3.26,0.63,1
1.00,-0.67,-1.12,-0.74,-1.06,-0.65,-1.55,0.07,1
1.00,-0.49,-1.05,-0.42,-0.96,-0.55,-0.96,0.53,1
1.00,-0.78,-0.86,-0.48,-0.86,-0.55,-3.92,0.01,1
1.00,-0.52,-1.13,-0.46,-0.89,-0.71,-1.83,1.11,1
1.00,-0.57,-1.14,-0.41,-1.13,-0.52,-3.64,1.24,1
1.00,-0.73,-0.91,-0.65,-1.13,-0.63,-2.37,0.69,1
1.00,-2.63,-0.69,-2.51,-0.29,-0.25,-5.81,2.73,0
1.00,-2.40,-0.66,-2.56,-2.24,-0.26,-6.45,-0.22,0
1.00,-1.28,-2.10,-1.38,-1.78,-0.88,-5.41,1.95,0
1.00,-0.33,-2.45,-0.37,-2.94,-0.45,-0.77,1.90,0
1.00,-0.85,-0.44,-0.45,-2.37,-0.31,-0.57,-0.11,0
1.00,-1.75,-0.35,-0.20,-1.33,-1.14,-4.98,-0.17,0
1.00,-1.33,-0.27,-0.17,-2.45,-2.79,-4.96,2.37,0
1.00,-1.11,-2.21,-2.33,-1.68,-0.39,-6.36,-0.18,0
1.00,-1.60,-2.00,-2.16,-1.65,-2.83,-0.80,1.48,0
1.00,-2.14,-1.73,-2.47,-1.68,-0.15,-5.52,-0.25,0
1.00,-0.24,-1.22,-2.85,-0.82,-0.33,-0.71,2.25,0
1.00,-0.25,-0.69,-1.88,-0.38,-0.30,-6.48,2.42,0
1.00,-2.16,-1.62,-1.26,-0.36,-0.39,-0.56,-0.11,0
1.00,-2.53,-0.62,-0.16,-0.72,-1.16,-6.77,-0.17,0
1.00,-2.69,-0.17,-0.22,-1.69,-0.39,-0.39,-0.29,0
1.00,-2.72,-2.15,-2.71,-0.38,-2.80,-0.82,-0.15,0
1.00,-1.83,-2.33,-0.12,-0.53,-1.35,-0.40,2.33,0
1.00,-0.31,-2.65,-2.56,-1.30,-1.42,-4.58,-0.19,0
1.00,-2.31,-2.09,-0.42,-0.63,-0.43,-5.04,-0.27,0
1.00,-0.19,-2.21,-0.38,-0.84,-0.40,-0.11,2.05,0
1.00,-0.15,-2.77,-2.25,-0.47,-0.87,-0.16,1.58,0
1.00,-0.42,-0.51,-0.24,-2.50,-0.40,-5.90,-0.13,0
1.00,-0.39,-2.41,-1.44,-0.88,-0.39,-4.52,-0.27,0
1.00,-0.38,-2.41,-0.42,-2.63,-0.76,-5.49,-0.27,0
1.00,-1.20,-2.76,-0.34,-1.31,-0.23,-0.23,-0.21,0
1.00,-0.40,-0.89,-0.13,-2.34,-2.39,-6.16,2.21,0
1.00,-1.46,-2.89,-0.31,-2.52,-1.07,-0.43,1.93,0
1.00,-0.24,-2.00,-0.16,-1.61,-0.36,-0.54,-0.23,0
1.00,-0.25,-0.47,-0.34,-1.90,-0.23,-5.97,-0.10,0
1.00,-1.76,-0.53,-0.43,-1.51,-0.44,-5.37,-0.22,0
1.00,-0.40,-1.20,-0.44,-2.89,-2.67,-0.42,2.98,0
1.00,-2.96,-0.87,-1.84,-0.33,-0.27,-0.39,2.94,0
1.00,-0.23,-1.63,-0.29,-2.18,-0.96,-0.70,2.64,0
1.00,-0.43,-0.55,-0.83,-0.23,-0.43,-4.73,2.29,0
1.00,-1.53,-1.38,-0.29,-0.64,-0.39,-4.57,-0.17,0
1.00,-1.14,-1.62,-2.72,-1.49,-1.72,-0.26,-0.19,0
1.00,-2.12,-1.77,-2.43,-0.71,-1.75,-0.68,2.84,0
1.00,-2.52,-3.00,-1.46,-0.60,-1.31,-0.79,2.06,0
1.00,-1.17,-0.31,-2.29,-0.86,-0.20,-6.00,2.49,0
1.00,-1.41,-1.45,-0.29,-2.28,-1.17,-0.39,2.85,0
