Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y
-1.00,-0.75,-1.07,-0.75,-0.90,-0.78,-1.14,-0.35,0
-1.00,-0.58,-1.10,-0.54,-0.88,-0.73,-2.16,-0.40,0
-1.00,-0.47,-0.92,-0.76,-0.90,-0.67,-2.71,-0.12,0
-1.00,-0.68,-1.06,-0.75,-0.88,-0.74,-4.23,-0.14,0
-1.00,-0.45,-1.15,-0.66,-1.09,-0.63,-2.54,-0.23,0
-1.00,-0.56,-0.92,-0.51,-1.13,-0.61,-3.28,-0.13,0
-1.00,-0.57,-0.99,-0.42,-0.92,-0.69,-3.95,-0.46,0
-1.00,-0.63,-0.95,-0.75,-1.06,-0.45,-2.87,0.04,0
-1.00,-0.63,-1.02,-0.47,-0.98,-0.47,-3.73,-1.14,0
-1.00,-0.53,-0.98,-0.42,-1.02,-0.70,-1.73,-1.03,0
-1.00,-0.65,-1.14,-0.64,-1.18,-0.63,-2.71,-0.38,0
-1.00,-0.41,-0.90,-0.50,-0.97,-0.40,-1.77,-0.91,0
-1.00,-0.63,-1.19,-0.64,-1.06,-0.53,-3.48,-0.45,0
-1.00,-0.49,-0.85,-0.45,-1.16,-0.61,-1.35,-0.65,0
-1.00,-0.50,-0.90,-0.59,-0.88,-0.47,-1.45,-0.56,0
-1.00,-0.51,-1.12,-0.47,-1.03,-0.78,-2.13,-1.19,0
-1.00,-0.63,-1.09,-0.79,-1.10,-0.50,-2.15,0.12,0
-1.00,-0.42,-0.86,-0.43,-1.15,-0.80,-1.46,-0.40,0
-1.00,-0.63,-1.05,-0.65,-1.15,-0.70,-2.25,-0.81,0
-1.00,-0.65,-0.93,-0.66,-1.11,-0.55,-1.16,-0.05,0
-1.00,-0.54,-1.10,-0.79,-1.18,-0.44,-2.71,-0.62,0
-1.00,-0.77,-0.99,-0.58,-1.14,-0.51,-1.94,-1.17,0
-1.00,-0.46,-1.00,-0.52,-0.93,-0.74,-2.70,-0.91,0
-1.00,-0.65,-1.07,-0.73,-1.13,-0.46,-1.40,-0.84,0
-1.00,-0.49,-1.18,-0.62,-0.93,-0.54,-0.94,-0.41,0
-1.00,-0.59,-0.99,-0.65,-1.14,-0.59,-1.60,-1.23,0
-1.00,-0.80,-0.87,-0.78,-1.04,-0.79,-1.45,-0.93,0
-1.00,-0.66,-0.88,-0.50,-1.13,-0.62,-2.23,-0.38,0
-1.00,-0.63,-1.19,-0.63,-0.96,-0.44,-1.38,-1.07,0
-1.00,-0.71,-0.96,-0.54,-0.92,-0.77,-1.30,-0.47,0
-1.00,-0.55,-0.95,-0.60,-0.97,-0.74,-3.24,-0.65,0
-1.00,-0.71,-0.94,-0.66,-0.90,-0.47,-1.74,-0.81,0
-1.00,-0.52,-0.87,-0.60,-1.12,-0.62,-0.94,-0.13,0
-1.00,-0.75,-0.87,-0.59,-1.09,-0.54,-2.42,-0.89,0
-1.00,-0.66,-1.01,-0.50,-0.87,-0.41,-2.30,-0.72,0
-1.00,-0.45,-0.88,-0.66,-0.95,-0.75,-2.39,-0.44,0
-1.00,-0.48,-0.87,-0.66,-0.88,-0.63,-1.42,-0.90,0
-1.00,-0.68,-1.19,-0.59,-1.18,-0.54,-2.39,-0.62,0
-1.00,-0.69,-1.04,-0.45,-1.05,-0.68,-1.95,-1.01,0
-1.00,-0.47,-0.87,-0.62,-1.01,-0.64,-3.17,-0.78,0
-1.00,-0.50,-1.08,-0.77,-1.10,-0.70,-2.19,-0.15,0
-1.00,-0.69,-0.99,-0.45,-0.88,-0.71,-2.23,-0.24,0
-1.00,-0.48,-0.92,-0.68,-1.08,-0.40,-1.30,-1.01,0
-1.00,-0.68,-1.11,-0.70,-0.85,-0.56,-1.01,-0.36,0
-1.00,-0.43,-0.99,-0.65,-0.98,-0.51,-1.31,0.03,0
-1.00,-0.55,-1.05,-0.48,-1.10,-0.71,-0.86,-0.71,0
-1.00,-0.41,-0.95,-0.54,-0.89,-0.68,-2.10,-0.32,0
-1.00,-0.75,-1.11,-0.53,-1.17,-0.46,-2.87,0.11,0
-1.00,-0.46,-0.85,-0.62,-1.04,-0.68,-3.78,-0.96,0
-1.00,-0.69,-1.05,-0.78,-0.98,-0.52,-1.98,-1.17,0
-1.00,-0.72,-0.85,-0.65,-0.95,-0.66,-1.56,-1.21,0
-1.00,-0.57,-1.13,-0.71,-0.95,-0.75,-1.99,0.03,0
-1.00,-0.41,-1.13,-0.60,-1.10,-0.66,-4.25,-0.14,0
-1.00,-0.61,-1.15,-0.44,-1.12,-0.56,-1.33,-1.09,0
-1.00,-0.69,-1.18,-0.70,-1.16,-0.61,-2.25,-0.34,0
-1.00,-0.60,-1.00,-0.68,-1.08,-0.66,-2.74,-0.04,0
-1.00,-0.61,-1.13,-0.54,-1.05,-0.48,-2.61,-0.52,0
-1.00,-0.62,-1.04,-0.68,-1.16,-0.59,-3.40,-0.63,0
-1.00,-0.79,-1.06,-0.79,-0.92,-0.54,-4.20,-0.19,0
-1.00,-0.61,-1.18,-0.74,-1.17,-0.64,-2.09,-1.19,0
-1.00,-0.40,-1.13,-0.73,-1.11,-0.58,-1.14,-0.03,0
-1.00,-0.51,-0.94,-0.61,-1.20,-0.40,-3.98,-0.99,0
-1.00,-0.60,-1.14,-0.51,-0.97,-0.62,-1.00,-1.27,0
-1.00,-0.70,-1.13,-0.75,-0.94,-0.52,-3.87,-0.77,0
-1.00,-0.57,-1.10,-0.75,-0.97,-0.53,-2.78,0.00,0
-1.00,-0.58,-1.15,-0.65,-1.02,-0.68,-1.25,-1.26,0
-1.00,-0.52,-1.06,-0.76,-0.89,-0.49,-0.94,-0.27,0
-1.00,-0.57,-1.14,-0.54,-1.19,-0.50,-3.56,-1.14,0
-1.00,-0.80,-0.90,-0.65,-0.86,-0.59,-0.94,-1.28,0
-1.00,-0.68,-0.86,-0.42,-0.86,-0.70,-4.41,-0.12,0
-1.00,-0.79,-0.88,-0.66,-0.91,-0.56,-2.12,-1.12,0
-1.00,-0.71,-0.96,-0.51,-1.14,-0.67,-2.19,-0.36,0
-1.00,-0.75,-1.17,-0.50,-0.86,-0.77,-2.45,0.03,0
-1.00,-0.73,-1.07,-0.48,-0.96,-0.58,-3.07,-1.08,0
-1.00,-0.61,-1.01,-0.65,-1.00,-0.60,-3.70,-0.39,0
-1.00,-0.44,-0.89,-0.66,-1.00,-0.60,-3.27,-0.48,0
-1.00,-0.67,-0.89,-0.75,-1.08,-0.64,-2.35,0.11,0
-1.00,-0.64,-1.20,-0.74,-0.91,-0.49,-4.15,-1.07,0
-1.00,-0.65,-1.12,-0.64,-0.90,-0.60,-1.52,-0.64,0
-1.00,-0.80,-1.06,-0.42,-0.91,-0.49,-1.64,-1.19,0
-1.00,-0.40,-1.00,-0.66,-0.98,-0.78,-1.39,-0.50,0
-1.00,-0.42,-0.86,-0.40,-0.99,-0.57,-1.02,-0.19,0
-1.00,-0.42,-0.92,-0.59,-1.09,-0.77,-1.80,-1.03,0
-1.00,-0.72,-1.11,-0.64,-1.15,-0.46,-2.52,-0.88,0
-1.00,-0.55,-1.00,-0.61,-1.03,-0.63,-3.52,0.14,0
-1.00,-0.80,-1.09,-0.53,-0.87,-0.72,-2.63,-0.70,0
-1.00,-0.65,-1.13,-0.48,-1.18,-0.62,-3.50,-1.26,0
-1.00,-0.67,-1.01,-0.52,-0.89,-0.62,-1.71,0.07,0
-1.00,-0.74,-1.02,-0.60,-1.18,-0.42,-1.58,0.07,0
-1.00,-0.66,-1.13,-0.62,-0.99,-0.79,-1.27,-0.81,0
-1.00,-0.42,-0.95,-0.77,-1.13,-0.53,-2.56,-0.32,0
-1.00,-0.57,-0.87,-0.71,-1.03,-0.75,-2.79,-1.04,0
-1.00,-0.73,-0.97,-0.76,-0.99,-0.72,-1.08,-0.40,0
-1.00,-0.52,-0.86,-0.63,-1.12,-0.48,-3.09,-1.25,0
-1.00,-0.51,-1.03,-0.70,-1.02,-0.63,-1.66,-0.85,0
-1.00,-0.55,-1.01,-0.64,-1.01,-0.49,-3.60,-0.42,0
-1.00,-0.64,-0.97,-0.80,-1.05,-0.77,-1.54,-0.93,0
-1.00,-0.55,-0.95,-0.65,-0.92,-0.63,-4.28,-0.27,0
-1.00,-0.49,-1.05,-0.68,-1.16,-0.45,-3.66,-0.30,0
-1.00,-0.62,-1.16,-0.69,-0.89,-0.59,-3.66,-0.72,0
-1.00,-0.64,-1.00,-0.45,-0.92,-0.68,-2.93,-0.44,0
-1.00,-0.42,-1.09,-0.64,-0.96,-0.75,-1.44,-1.16,0
-1.00,-0.50,-1.19,-0.52,-0.86,-0.63,-3.23,-0.15,0
-1.00,-0.67,-0.87,-0.40,-1.11,-0.47,-0.95,-0.12,0
-1.00,-0.67,-0.99,-0.66,-0.96,-0.46,-2.90,-0.41,0
-1.00,-0.64,-1.04,-0.78,-1.11,-0.53,-2.48,-0.27,0
-1.00,-0.73,-0.88,-0.68,-0.86,-0.60,-2.94,-0.70,0
-1.00,-0.64,-0.90,-0.51,-1.20,-0.47,-3.38,-0.99,0
-1.00,-0.52,-1.01,-0.78,-1.12,-0.67,-4.33,0.12,0
-1.00,-0.40,-1.16,-0.46,-0.99,-0.52,-3.52,0.00,0
-1.00,-0.67,-0.88,-0.47,-0.85,-0.47,-0.82,-0.70,0
-1.00,-0.50,-1.03,-0.60,-1.11,-0.77,-1.35,-0.24,0
-1.00,-0.80,-1.02,-0.64,-0.93,-0.53,-2.38,-0.23,0
-1.00,-0.56,-1.00,-0.77,-1.20,-0.47,-1.47,-0.82,0
-1.00,-0.47,-1.10,-0.75,-1.19,-0.69,-3.07,-1.24,0
-1.00,-0.60,-0.96,-0.78,-1.12,-0.61,-1.86,-0.95,0
-1.00,-0.78,-1.08,-0.45,-1.07,-0.50,-1.67,-0.25,0
-1.00,-0.50,-1.05,-0.66,-1.14,-0.66,-4.47,0.09,0
-1.00,-0.72,-1.03,-0.78,-1.04,-0.65,-1.82,-0.61,0
-1.00,-0.77,-1.13,-0.72,-1.15,-0.47,-1.95,-0.02,0
-1.00,-0.47,-1.12,-0.54,-1.16,-0.40,-4.10,0.02,0
-1.00,-0.44,-0.90,-0.76,-1.12,-0.68,-3.68,-0.25,0
-1.00,-0.54,-1.04,-0.63,-1.00,-0.71,-4.22,-0.72,0
-1.00,-0.47,-0.91,-0.45,-1.15,-0.71,-4.37,-0.06,0
-1.00,-0.42,-0.87,-0.77,-1.17,-0.79,-2.67,-0.52,0
-1.00,-0.62,-1.01,-0.72,-0.93,-0.53,-3.66,-1.01,0
-1.00,-0.44,-1.05,-0.70,-0.89,-0.47,-2.71,-0.28,0
-1.00,-0.50,-0.86,-0.69,-0.97,-0.65,-4.25,-1.18,0
-1.00,-0.75,-0.96,-0.80,-1.08,-0.66,-1.43,-0.78,0
-1.00,-0.47,-0.94,-0.41,-0.87,-0.67,-3.28,-0.62,0
-1.00,-0.47,-0.88,-0.43,-0.86,-0.41,-2.88,-0.23,0
-1.00,-0.60,-0.90,-0.43,-1.07,-0.40,-1.89,-1.21,0
-1.00,-0.49,-0.98,-0.71,-1.16,-0.65,-1.99,-0.47,0
-1.00,-0.42,-0.88,-0.65,-1.10,-0.77,-1.69,0.05,0
-1.00,-0.61,-1.13,-0.76,-1.09,-0.65,-1.94,-0.31,0
-1.00,-0.80,-0.99,-0.77,-0.94,-0.67,-4.37,-1.21,0
-1.00,-0.80,-1.06,-0.77,-1.11,-0.62,-2.14,-1.08,0
-1.00,-0.64,-1.01,-0.79,-0.96,-0.73,-3.08,-0.09,0
-1.00,-0.43,-1.12,-0.75,-1.15,-0.77,-3.02,-0.81,0
-1.00,-0.64,-1.05,-0.54,-1.16,-0.50,-2.31,-1.26,0
-1.00,-0.72,-0.91,-0.44,-1.11,-0.50,-1.23,-0.70,0
-1.00,-0.54,-1.15,-0.42,-0.86,-0.57,-2.83,0.01,0
-1.00,-0.66,-1.14,-0.44,-0.93,-0.68,-3.35,-0.21,0
-1.00,-0.57,-1.20,-0.52,-0.95,-0.69,-1.35,-0.78,0
-1.00,-0.77,-1.00,-0.77,-1.03,-0.62,-3.57,-0.95,0
-1.00,-0.55,-0.96,-0.73,-0.94,-0.72,-0.85,0.00,0
-1.00,-0.56,-0.97,-0.57,-1.06,-0.77,-4.27,-0.78,0
-1.00,-0.63,-1.14,-0.49,-0.90,-0.48,-1.26,-1.09,0
-1.00,-0.78,-0.90,-0.66,-0.86,-0.44,-3.41,-0.78,0
-1.00,-0.78,-0.88,-0.54,-1.05,-0.78,-1.15,-0.55,0
-1.00,-0.73,-1.12,-0.79,-1.07,-0.51,-2.05,-1.12,0
-1.00,-0.42,-1.16,-0.64,-1.02,-0.54,-2.23,-0.34,0
-1.00,-0.73,-1.19,-0.74,-0.92,-0.71,-4.49,-0.96,0
-1.00,-0.63,-1.19,-0.72,-0.96,-0.59,-1.85,-0.08,0
-1.00,-0.44,-0.93,-0.56,-1.08,-0.72,-4.49,-1.08,0
-1.00,-0.54,-1.01,-0.69,-0.96,-0.68,-2.01,-1.05,0
-1.00,-0.45,-0.94,-0.80,-1.13,-0.53,-3.63,0.04,0
-1.00,-0.52,-0.89,-0.40,-0.89,-0.62,-1.30,-1.17,0
-1.00,-0.58,-0.97,-0.54,-0.96,-0.69,-2.82,-0.16,0
-1.00,-0.69,-0.91,-0.76,-1.18,-0.40,-1.76,-0.27,0
-1.00,-0.62,-1.17,-0.55,-0.96,-0.47,-2.81,-1.28,0
-1.00,-0.53,-1.05,-0.41,-1.02,-0.50,-3.06,-0.19,0
-1.00,-0.78,-1.11,-0.41,-0.94,-0.50,-1.84,-0.15,0
-1.00,-0.64,-0.98,-0.79,-1.14,-0.66,-1.07,-1.26,0
-1.00,-0.59,-1.07,-0.77,-1.05,-0.74,-4.01,-1.11,0
-1.00,-0.63,-1.19,-0.72,-1.17,-0.47,-2.20,-0.38,0
-1.00,-0.48,-0.91,-0.69,-0.90,-0.48,-1.85,-0.66,0
-1.00,-0.75,-1.05,-0.46,-1.19,-0.63,-2.56,-0.69,0
-1.00,-0.78,-1.16,-0.68,-1.12,-0.79,-1.28,-0.89,0
-1.00,-0.52,-1.02,-0.54,-0.89,-0.68,-4.39,-0.12,0
-1.00,-0.69,-0.86,-0.79,-0.87,-0.74,-2.47,-0.25,0
-1.00,-0.64,-1.13,-0.66,-0.97,-0.51,-2.58,-1.04,0
-1.00,-0.48,-1.07,-0.43,-1.16,-0.41,-2.42,0.09,0
-1.00,-0.68,-1.07,-0.54,-1.19,-0.63,-3.92,-0.50,0
-1.00,-0.66,-0.94,-0.75,-0.98,-0.48,-2.16,-0.39,0
-1.00,-0.47,-1.07,-0.73,-1.13,-0.70,-3.40,-0.12,0
-1.00,-0.62,-1.15,-0.72,-0.98,-0.71,-1.58,-0.28,0
-1.00,-0.73,-0.96,-0.60,-0.98,-0.74,-1.17,-0.67,0
-1.00,-0.41,-1.16,-0.51,-1.06,-0.40,-2.00,-0.22,0
-1.00,-0.44,-0.88,-0.64,-1.14,-0.75,-2.15,-0.35,0
-1.00,-0.71,-1.04,-0.74,-1.00,-0.47,-3.58,-1.24,0
-1.00,-0.70,-1.08,-0.46,-1.04,-0.64,-1.14,-0.88,0
-1.00,-0.73,-1.01,-0.62,-1.00,-0.76,-2.98,-0.34,0
-1.00,-0.58,-1.07,-0.56,-0.99,-0.74,-1.24,0.11,0
-1.00,-0.67,-1.16,-0.40,-0.94,-0.76,-3.54,-1.09,0
-1.00,-0.70,-1.07,-0.68,-0.86,-0.43,-4.26,-1.07,0
-1.00,-0.69,-1.06,-0.43,-0.85,-0.75,-4.39,-0.40,0
-1.00,-0.62,-1.09,-0.48,-1.19,-0.56,-1.42,-0.98,0
-1.00,-0.72,-1.10,-0.62,-1.07,-0.66,-3.73,-0.53,0
-1.00,-0.60,-0.88,-0.80,-1.02,-0.55,-3.19,-0.13,0
-1.00,-0.47,-1.04,-0.59,-1.02,-0.42,-1.80,-1.17,0
-1.00,-0.42,-1.01,-0.52,-0.90,-0.79,-3.13,-1.20,0
-1.00,-0.68,-1.03,-0.74,-0.96,-0.73,-2.75,-0.93,0
-1.00,-0.60,-0.86,-0.55,-1.10,-0.53,-3.19,-1.12,0
-1.00,-0.77,-0.96,-0.41,-1.12,-0.66,-3.87,-1.07,0
-1.00,-0.61,-0.94,-0.77,-1.14,-0.66,-3.28,-1.05,0
-1.00,-0.48,-1.15,-0.51,-0.87,-0.46,-3.10,-0.39,0
-1.00,-0.64,-1.18,-0.51,-0.89,-0.58,-1.35,-0.73,0
-1.00,-0.62,-1.19,-0.53,-1.06,-0.68,-3.01,-0.03,0
-1.00,-0.53,-1.02,-0.47,-0.93,-0.47,-2.87,-1.02,0
-1.00,-0.46,-1.18,-0.55,-0.85,-0.55,-1.49,-0.82,0
-1.00,-0.79,-0.97,-0.45,-0.96,-0.71,-1.80,-0.90,0
-1.00,-0.55,-1.04,-0.70,-0.90,-0.45,-2.68,-0.60,0
-1.00,-0.79,-1.00,-0.44,-1.06,-0.60,-2.80,-0.09,0
-1.00,-0.44,-1.05,-0.41,-0.98,-0.70,-2.97,-1.01,0
-1.00,-0.71,-0.98,-0.64,-0.90,-0.59,-3.09,-1.04,0
-1.00,-0.41,-1.06,-0.60,-1.10,-0.68,-3.59,-0.83,0
-1.00,-0.74,-0.95,-0.54,-1.01,-0.53,-1.91,-0.56,0
-1.00,-0.53,-1.01,-0.56,-1.07,-0.56,-2.19,-0.97,0
-1.00,-0.62,-1.05,-0.69,-1.07,-0.72,-3.03,0.06,0
-1.00,-0.56,-1.01,-0.43,-1.09,-0.72,-3.39,-0.04,0
-1.00,-0.64,-1.07,-0.40,-0.93,-0.51,-3.20,-0.29,0
-1.00,-0.61,-1.04,-0.74,-1.12,-0.59,-2.49,-0.38,0
-1.00,-0.54,-0.98,-0.71,-0.93,-0.59,-3.96,-0.71,0
-1.00,-0.53,-1.18,-0.59,-0.99,-0.66,-3.13,-0.36,0
-1.00,-0.58,-1.08,-0.41,-0.98,-0.73,-1.51,-1.28,0
-1.00,-0.46,-1.05,-0.64,-0.95,-0.66,-3.84,-0.15,0
-1.00,-0.68,-0.94,-0.56,-0.98,-0.57,-3.81,-0.89,0
-1.00,-0.67,-1.19,-0.41,-0.91,-0.71,-2.03,-0.74,0
-1.00,-0.68,-0.86,-0.65,-1.18,-0.50,-3.62,-0.17,0
-1.00,-0.67,-1.18,-0.58,-1.10,-0.67,-2.26,-0.36,0
-1.00,-0.56,-0.90,-0.69,-1.07,-0.55,-3.85,-0.86,0
-1.00,-0.59,-1.13,-0.57,-1.04,-0.56,-3.36,-0.42,0
-1.00,-0.56,-1.16,-0.40,-0.86,-0.46,-3.22,-0.04,0
-1.00,-0.55,-1.05,-0.43,-0.86,-0.78,-2.15,-1.24,0
-1.00,-0.63,-0.92,-0.74,-0.87,-0.69,-0.82,-0.25,0
-1.00,-0.77,-1.00,-0.61,-1.09,-0.59,-4.36,-1.12,0
-1.00,-0.48,-1.10,-0.66,-1.09,-0.58,-0.95,-0.35,0
-1.00,-0.57,-0.89,-0.42,-1.03,-0.56,-1.98,-0.11,0
-1.00,-0.66,-1.06,-0.57,-1.18,-0.63,-3.04,-1.13,0
-1.00,-0.41,-0.95,-0.52,-1.11,-0.57,-1.76,-0.47,0
-1.00,-0.79,-0.98,-0.42,-0.86,-0.46,-1.87,-1.13,0
-1.00,-0.42,-1.15,-0.43,-1.14,-0.53,-4.46,-1.18,0
-1.00,-0.59,-1.10,-0.66,-0.99,-0.74,-3.11,-0.69,0
-1.00,-0.75,-0.88,-0.62,-1.07,-0.64,-4.36,-0.03,0
-1.00,-0.56,-1.00,-0.76,-1.11,-0.53,-2.36,-0.98,0
-1.00,-0.58,-0.86,-0.69,-0.98,-0.50,-0.96,-1.18,0
-1.00,-0.79,-0.92,-0.68,-1.06,-0.72,-1.56,-0.40,0
-1.00,-0.72,-0.96,-0.55,-0.87,-0.53,-1.79,-1.18,0
-1.00,-0.66,-0.98,-0.77,-0.93,-0.53,-2.83,-0.90,0
-1.00,-0.80,-0.89,-0.78,-1.09,-0.63,-2.96,-0.63,0
-1.00,-0.61,-1.19,-0.44,-0.88,-0.62,-2.47,-0.83,0
-1.00,-0.47,-1.17,-0.48,-1.16,-0.79,-0.96,-0.65,0
-1.00,-0.51,-1.09,-0.71,-1.10,-0.50,-3.82,-1.07,0
-1.00,-0.41,-1.16,-0.70,-1.10,-0.48,-1.80,-0.85,0
-1.00,-0.47,-0.98,-0.47,-0.87,-0.46,-2.03,-0.99,0
-1.00,-0.75,-1.05,-0.47,-0.88,-0.80,-1.87,-0.46,0
-1.00,-0.53,-1.19,-0.78,-1.11,-0.68,-1.25,-1.23,0
-1.00,-0.78,-1.14,-0.50,-0.99,-0.77,-4.17,-0.61,0
-1.00,-0.76,-1.16,-0.59,-0.99,-0.70,-3.07,-0.58,0
-1.00,-0.51,-0.86,-0.61,-1.13,-0.47,-1.43,-1.27,0
-1.00,-0.76,-1.14,-0.72,-1.08,-0.77,-3.61,-0.31,0
-1.00,-0.61,-0.96,-0.70,-1.14,-0.59,-2.06,0.02,0
-1.00,-0.80,-0.95,-0.50,-1.09,-0.60,-4.31,-0.77,0
-1.00,-0.68,-0.94,-0.45,-1.17,-0.46,-2.16,0.14,0
-1.00,-0.62,-1.07,-0.56,-1.14,-0.41,-1.38,-1.02,0
-1.00,-0.55,-0.94,-0.80,-1.01,-0.65,-0.80,-0.37,0
-1.00,-0.62,-1.18,-0.60,-1.14,-0.78,-3.79,-0.37,0
-1.00,-0.52,-0.95,-0.55,-0.88,-0.53,-4.05,-0.90,0
-1.00,-0.53,-0.99,-0.51,-0.86,-0.57,-3.93,0.09,0
-1.00,-0.72,-0.90,-0.79,-0.97,-0.72,-1.83,0.03,0
-1.00,-0.76,-1.04,-0.61,-1.03,-0.62,-1.41,-1.20,0
-1.00,-0.44,-1.18,-0.65,-0.88,-0.61,-4.26,-0.73,0
-1.00,-0.57,-1.10,-0.49,-1.06,-0.48,-0.83,-0.88,0
-1.00,-0.79,-1.16,-0.50,-1.10,-0.43,-4.39,-0.78,0
-1.00,-0.65,-1.04,-0.57,-1.07,-0.42,-3.46,0.13,0
-1.00,-0.59,-0.94,-0.40,-0.93,-0.47,-2.96,-1.23,0
-1.00,-0.49,-0.94,-0.52,-0.92,-0.60,-1.47,-0.82,0
-1.00,-0.53,-1.07,-0.79,-0.86,-0.44,-2.86,-1.17,0
-1.00,-0.47,-0.87,-0.41,-1.10,-0.77,-3.84,-0.53,0
-1.00,-0.67,-1.14,-0.79,-1.18,-0.63,-4.17,-0.20,0
-1.00,-0.72,-1.05,-0.78,-0.93,-0.56,-0.98,0.08,0
-1.00,-0.76,-0.87,-0.59,-1.17,-0.62,-4.45,-0.78,0
-1.00,-0.51,-1.17,-0.68,-1.16,-0.63,-1.83,-1.16,0
-1.00,-0.66,-1.06,-0.52,-0.87,-0.50,-2.13,0.09,0
-1.00,-0.78,-1.16,-0.46,-1.09,-0.77,-3.13,-0.79,0
-1.00,-0.71,-1.16,-0.76,-1.08,-0.63,-3.16,0.13,0
-1.00,-0.74,-0.93,-0.62,-1.01,-0.58,-3.83,-0.94,0
-1.00,-0.50,-1.10,-0.61,-1.10,-0.77,-3.35,-0.28,0
-1.00,-0.44,-1.05,-0.64,-1.06,-0.45,-3.76,-0.30,0
-1.00,-0.63,-0.97,-0.61,-0.93,-0.61,-3.99,-0.40,0
-1.00,-0.46,-1.16,-0.71,-0.87,-0.55,-1.73,-1.05,0
-1.00,-0.75,-0.86,-0.61,-0.92,-0.45,-2.01,-1.22,0
-1.00,-0.80,-1.15,-0.60,-1.07,-0.52,-2.92,0.14,0
-1.00,-0.55,-1.14,-0.56,-0.98,-0.58,-1.41,-0.02,0
-1.00,-0.47,-0.98,-0.58,-0.92,-0.57,-0.83,-0.88,0
-1.00,-0.69,-1.13,-0.47,-0.97,-0.54,-3.19,-0.41,0
-1.00,-0.59,-0.90,-0.42,-1.06,-0.52,-2.34,-0.59,0
-1.00,-0.40,-1.13,-0.43,-0.94,-0.58,-2.62,-0.10,0
-1.00,-0.76,-1.10,-0.73,-0.97,-0.64,-2.08,0.01,0
-1.00,-0.51,-1.16,-0.77,-1.15,-0.71,-2.91,-0.46,0
-1.00,-0.72,-1.12,-0.78,-1.16,-0.41,-2.84,-0.21,0
-1.00,-0.74,-1.02,-0.46,-1.05,-0.59,-2.33,-0.88,0
-1.00,-0.45,-1.13,-0.45,-1.12,-0.53,-1.69,-0.92,0
-1.00,-0.75,-0.92,-0.79,-1.15,-0.65,-2.27,-0.44,0
-1.00,-0.60,-0.97,-0.55,-0.86,-0.42,-1.70,-0.06,0
-1.00,-0.44,-0.91,-0.77,-0.98,-0.56,-1.36,-0.76,0
-1.00,-0.62,-1.19,-0.74,-1.10,-0.43,-3.71,0.10,0
-1.00,-0.62,-0.93,-0.45,-1.19,-0.62,-1.77,-0.86,0
-1.00,-0.58,-1.05,-0.42,-0.85,-0.51,-4.08,-0.57,0
-1.00,-0.55,-1.16,-0.54,-0.90,-0.80,-2.09,-1.00,0
-1.00,-0.53,-1.11,-0.71,-1.19,-0.60,-4.13,-0.66,0
-1.00,-0.43,-0.92,-0.47,-1.14,-0.45,-4.05,-1.09,0
-1.00,-0.61,-1.04,-0.64,-1.16,-0.68,-4.48,-0.18,0
-1.00,-0.79,-1.07,-0.52,-0.91,-0.66,-2.07,-0.26,0
-1.00,-0.65,-0.89,-0.62,-1.03,-0.68,-0.97,-0.23,0
-1.00,-0.68,-0.93,-0.72,-0.88,-0.54,-2.25,-1.18,0
-1.00,-0.72,-1.07,-0.58,-1.11,-0.48,-1.58,-1.02,0
-1.00,-0.63,-1.17,-0.50,-1.13,-0.59,-2.23,-0.73,0
-1.00,-0.65,-1.15,-0.43,-0.89,-0.68,-4.31,-1.27,0
-1.00,-0.65,-1.00,-0.55,-0.98,-0.43,-0.94,-0.50,0
-1.00,-0.43,-1.10,-0.56,-1.00,-0.57,-3.78,0.08,0
-1.00,-0.59,-1.12,-0.61,-1.03,-0.62,-3.40,-0.53,0
-1.00,-0.44,-0.96,-0.57,-1.15,-0.56,-1.57,-0.15,0
-1.00,-0.49,-1.10,-0.59,-1.14,-0.46,-1.91,-0.46,0
-1.00,-0.41,-1.04,-0.51,-0.90,-0.67,-2.80,-0.05,0
-1.00,-0.51,-1.09,-0.56,-1.06,-0.48,-3.60,-0.73,0
-1.00,-0.71,-0.86,-0.57,-0.92,-0.56,-2.23,-0.85,0
-1.00,-0.53,-0.88,-0.60,-0.94,-0.78,-3.27,-0.92,0
-1.00,-0.58,-0.89,-0.59,-1.14,-0.50,-1.31,-0.84,0
-1.00,-0.61,-1.12,-0.48,-1.00,-0.78,-1.49,-0.19,0
-1.00,-0.78,-1.04,-0.54,-0.93,-0.69,-1.24,-0.93,0
-1.00,-0.60,-0.92,-0.71,-0.96,-0.65,-4.12,-0.94,0
-1.00,-0.67,-1.13,-0.66,-1.14,-0.79,-1.72,-0.62,0
-1.00,-0.79,-0.89,-0.60,-0.88,-0.47,-0.82,-1.25,0
-1.00,-0.47,-0.96,-0.48,-0.96,-0.61,-3.11,-0.49,0
-1.00,-0.69,-1.10,-0.59,-1.06,-0.55,-3.37,-0.13,0
-1.00,-0.45,-1.19,-0.66,-0.92,-0.57,-2.21,-0.69,0
-1.00,-0.78,-0.86,-0.78,-1.05,-0.47,-2.66,-0.06,0
-1.00,-0.64,-0.87,-0.70,-1.18,-0.49,-2.02,-1.18,0
-1.00,-0.43,-1.11,-0.61,-1.18,-0.71,-1.81,-1.11,0
-1.00,-0.58,-1.13,-0.69,-1.13,-0.41,-1.20,-0.37,0
