Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
1.00,-2.32,-0.32,-2.53,-0.48,-2.65,-5.62,-0.29,0,0,1
1.00,-1.16,-0.74,-2.21,-2.39,-0.22,-0.28,-0.21,0,0,1
1.00,-0.18,-0.40,-0.31,-0.73,-1.45,-0.78,-0.20,0,0,1
1.00,-0.35,-0.79,-0.25,-2.82,-0.10,-6.36,2.50,0,0,1
1.00,-0.40,-0.74,-1.34,-2.46,-2.08,-0.37,-0.20,0,0,1
1.00,-2.48,-1.91,-1.86,-1.77,-0.25,-6.42,1.38,0,0,1
1.00,-0.33,-1.84,-0.31,-2.69,-2.39,-0.64,-0.19,0,0,1
1.00,-2.73,-2.72,-0.38,-2.81,-0.16,-6.77,-0.22,0,0,1
1.00,-1.36,-0.43,-0.34,-0.52,-0.42,-6.39,-0.11,0,0,1
1.00,-2.29,-0.27,-0.36,-1.98,-0.44,-6.45,-0.26,0,0,1
1.00,-0.40,-1.24,-1.12,-0.31,-0.29,-0.76,-0.28,0,0,1
1.00,-0.19,-0.63,-2.16,-0.11,-0.38,-0.16,-0.11,0,0,1
1.00,-2.40,-1.48,-0.29,-1.25,-0.42,-4.60,-0.22,0,0,1
1.00,-0.28,-2.50,-0.28,-1.54,-0.32,-0.44,1.99,0,0,1
1.00,-0.86,-0.60,-0.13,-0.70,-1.58,-0.51,1.60,0,0,1
1.00,-0.27,-1.73,-0.44,-2.46,-0.41,-0.42,-0.16,0,0,1
1.00,-2.28,-2.92,-0.23,-2.66,-0.13,-0.46,2.06,0,0,1
1.00,-1.64,-0.85,-0.26,-2.86,-1.76,-6.18,-0.13,0,0,1
1.00,-0.19,-2.05,-0.21,-2.24,-2.99,-0.61,-0.15,0,0,1
1.00,-2.50,-2.53,-0.31,-0.76,-1.85,-5.54,-0.14,0,0,1
1.00,-2.51,-0.52,-1.46,-1.20,-0.19,-0.50,-0.22,0,0,1
1.00,-0.29,-0.47,-0.13,-1.16,-0.45,-6.48,-0.19,0,0,1
1.00,-0.29,-1.62,-0.98,-0.15,-1.76,-6.79,2.15,0,0,1
1.00,-1.99,-2.82,-0.35,-0.77,-0.33,-4.91,-0.20,0,0,1
1.00,-0.41,-2.72,-1.18,-2.49,-0.21,-0.79,-0.23,0,0,1
1.00,-0.36,-0.70,-0.15,-2.53,-1.19,-0.11,2.68,0,0,1
1.00,-1.00,-2.68,-1.34,-1.49,-1.37,-6.09,-0.30,0,0,1
1.00,-0.25,-0.57,-1.92,-1.47,-1.73,-4.89,-0.19,0,0,1
1.00,-0.13,-0.72,-0.37,-1.16,-1.30,-5.22,-0.24,0,0,1
1.00,-0.26,-1.25,-0.45,-0.11,-0.30,-5.97,-0.14,0,0,1
1.00,-1.20,-2.55,-1.22,-2.37,-0.37,-6.32,1.42,0,0,1
1.00,-0.23,-1.35,-0.22,-0.71,-2.53,-6.08,-0.19,0,0,1
1.00,-0.24,-1.53,-1.08,-1.80,-1.22,-5.92,-0.18,0,0,1
1.00,-0.36,-0.62,-1.79,-0.73,-0.18,-6.47,2.94,0,0,1
1.00,-0.41,-0.62,-1.23,-0.29,-1.88,-0.55,1.42,0,0,1
1.00,-0.22,-1.97,-0.24,-2.10,-2.47,-0.31,2.35,0,0,1
1.00,-1.58,-0.49,-0.28,-0.71,-2.09,-0.74,-0.19,0,0,1
1.00,-0.37,-2.02,-0.22,-0.33,-0.40,-5.12,-0.15,0,0,1
1.00,-0.17,-0.40,-0.43,-0.75,-0.24,-5.07,2.22,0,0,1
1.00,-1.22,-0.63,-0.34,-1.84,-2.60,-0.81,2.06,0,0,1
1.00,-1.77,-0.45,-2.23,-1.56,-1.56,-5.12,1.55,0,0,1
1.00,-0.78,-2.99,-0.14,-2.98,-0.30,-5.21,-0.17,0,0,1
1.00,-2.99,-1.58,-0.16,-2.61,-2.86,-0.63,1.81,0,0,1
1.00,-2.99,-2.48,-0.16,-1.53,-0.19,-0.44,2.91,0,0,1
1.00,-0.14,-1.73,-0.31,-2.62,-1.20,-4.46,-0.15,0,0,1
1.00,-0.34,-0.35,-0.26,-2.79,-2.16,-0.20,-0.18,0,0,1
1.00,-2.57,-0.51,-0.16,-2.71,-1.59,-0.84,2.48,0,0,1
1.00,-0.12,-2.62,-1.67,-0.57,-0.16,-0.78,-0.14,0,0,1
1.00,-2.82,-2.50,-2.92,-0.26,-1.09,-0.58,1.33,0,0,1
1.00,-0.15,-1.92,-0.35,-2.64,-0.37,-5.13,-0.21,0,0,1
1.00,-0.26,-0.87,-1.90,-2.74,-0.20,-0.37,1.52,0,0,1
1.00,-1.34,-2.96,-0.36,-0.38,-0.25,-6.67,2.85,0,0,1
1.00,-1.07,-1.65,-0.23,-2.60,-2.51,-0.32,1.70,0,0,1
1.00,-2.61,-0.40,-0.38,-2.08,-1.08,-5.31,-0.23,0,0,1
1.00,-2.76,-1.31,-2.52,-2.48,-0.27,-6.10,-0.23,0,0,1
1.00,-1.55,-2.65,-2.70,-1.78,-0.28,-0.41,-0.24,0,0,1
1.00,-1.97,-0.27,-2.63,-0.29,-0.12,-0.39,2.76,0,0,1
1.00,-2.28,-0.79,-1.79,-2.95,-1.20,-0.29,-0.25,0,0,1
1.00,-0.79,-0.46,-0.38,-0.37,-0.18,-0.73,-0.11,0,0,1
1.00,-0.25,-1.18,-0.43,-2.62,-0.16,-0.11,-0.12,0,0,1
1.00,-0.23,-2.53,-0.42,-1.99,-0.31,-6.85,1.78,0,0,1
1.00,-0.25,-1.37,-1.28,-1.43,-1.80,-5.73,1.55,0,0,1
1.00,-1.18,-0.29,-0.20,-1.18,-0.20,-0.29,-0.26,0,0,1
1.00,-2.76,-0.51,-2.10,-1.83,-1.85,-5.83,-0.16,0,0,1
1.00,-2.82,-0.51,-0.94,-0.38,-2.25,-6.34,1.65,0,0,1
1.00,-1.77,-1.96,-0.90,-0.85,-0.31,-6.23,-0.28,0,0,1
1.00,-2.21,-2.59,-2.99,-0.88,-0.26,-6.95,1.44,0,0,1
1.00,-0.17,-2.04,-1.25,-2.24,-1.81,-0.17,-0.17,0,0,1
1.00,-2.83,-0.43,-1.84,-2.23,-0.30,-0.70,2.85,0,0,1
1.00,-1.74,-0.65,-0.21,-1.65,-2.84,-0.15,-0.16,0,0,1
1.00,-1.01,-0.84,-0.38,-2.62,-1.28,-5.34,1.68,0,0,1
1.00,-0.34,-2.98,-0.28,-1.81,-0.24,-4.85,-0.15,0,0,1
1.00,-0.37,-0.88,-1.54,-1.98,-0.42,-0.71,-0.10,0,0,1
1.00,-1.70,-0.45,-0.21,-0.53,-0.20,-4.96,-0.21,0,0,1
1.00,-1.56,-0.37,-1.06,-0.89,-0.76,-0.61,2.86,0,0,1
1.00,-0.91,-2.36,-1.11,-0.66,-0.36,-0.54,-0.29,0,0,1
1.00,-0.24,-2.44,-1.90,-0.46,-0.34,-0.73,2.30,0,0,1
1.00,-1.39,-2.65,-0.96,-0.72,-0.11,-0.42,-0.26,0,0,1
1.00,-1.60,-1.18,-0.81,-2.85,-0.42,-5.83,-0.21,0,0,1
1.00,-0.15,-0.25,-0.22,-2.95,-0.85,-0.29,-0.29,0,0,1
1.00,-0.81,-0.29,-2.19,-1.76,-1.04,-0.17,-0.18,0,0,1
1.00,-0.42,-1.22,-2.58,-1.72,-0.29,-0.50,-0.12,0,0,1
1.00,-2.06,-2.84,-0.23,-2.85,-0.17,-5.38,1.29,0,0,1
1.00,-1.20,-2.59,-0.44,-1.49,-1.33,-5.27,2.66,0,0,1
1.00,-2.03,-1.69,-0.28,-1.84,-0.31,-0.63,-0.18,0,0,1
1.00,-0.21,-0.32,-0.39,-0.62,-1.47,-6.18,-0.23,0,0,1
1.00,-0.12,-1.45,-1.74,-1.54,-0.33,-6.82,-0.12,0,0,1
1.00,-0.84,-2.74,-0.17,-1.38,-0.28,-0.59,2.40,0,0,1
1.00,-0.86,-2.20,-1.13,-2.20,-1.88,-0.74,1.94,0,0,1
1.00,-1.87,-0.35,-0.32,-1.40,-0.40,-0.75,-0.18,0,0,1
1.00,-0.37,-1.84,-1.60,-1.21,-0.34,-5.13,2.09,0,0,1
1.00,-0.27,-2.03,-0.33,-2.07,-0.13,-0.60,2.42,0,0,1
1.00,-1.28,-1.50,-2.59,-0.67,-0.25,-6.15,-0.29,0,0,1
1.00,-2.89,-1.54,-0.15,-1.84,-2.22,-4.93,1.43,0,0,1
1.00,-1.83,-0.21,-2.14,-0.14,-2.75,-0.81,1.30,0,0,1
1.00,-0.41,-1.89,-1.07,-1.50,-1.41,-0.55,2.59,0,0,1
1.00,-2.64,-1.98,-2.90,-0.58,-0.12,-6.23,-0.14,0,0,1
1.00,-0.89,-0.77,-0.42,-2.09,-1.15,-0.63,1.58,0,0,1
1.00,-0.29,-0.50,-0.19,-2.93,-0.16,-0.66,-0.24,0,0,1
1.00,-2.87,-0.73,-0.14,-1.95,-0.20,-0.32,1.84,0,0,1
1.00,-1.77,-2.48,-0.41,-0.86,-1.24,-0.71,-0.16,0,0,1
1.00,-2.23,-0.90,-1.28,-0.87,-1.94,-6.33,2.86,0,0,1
1.00,-0.35,-0.19,-2.52,-2.78,-0.13,-0.21,-0.20,0,0,1
1.00,-0.12,-0.82,-2.62,-0.49,-0.19,-6.00,-0.23,0,0,1
1.00,-1.57,-0.87,-0.36,-2.30,-0.13,-0.13,-0.20,0,0,1
1.00,-0.33,-2.27,-1.62,-0.16,-1.02,-6.97,2.94,0,0,1
1.00,-1.13,-2.05,-0.37,-0.85,-0.23,-0.33,-0.13,0,0,1
1.00,-0.33,-1.62,-0.14,-1.26,-0.27,-0.20,2.91,0,0,1
1.00,-2.75,-1.42,-2.17,-1.71,-0.15,-0.51,-0.17,0,0,1
1.00,-0.26,-0.13,-1.69,-0.79,-2.61,-0.53,-0.27,0,0,1
1.00,-2.42,-0.31,-0.23,-1.32,-0.28,-0.33,-0.25,0,0,1
1.00,-0.25,-1.46,-1.66,-2.32,-0.42,-4.94,1.95,0,0,1
1.00,-0.36,-0.48,-2.07,-0.70,-0.24,-6.33,2.78,0,0,1
1.00,-1.94,-0.60,-0.11,-0.76,-0.16,-4.53,1.47,0,0,1
1.00,-0.27,-0.59,-0.43,-1.53,-1.72,-6.46,2.08,0,0,1
1.00,-2.33,-0.61,-0.81,-1.81,-2.29,-0.65,2.01,0,0,1
1.00,-2.29,-1.66,-0.21,-0.34,-0.25,-0.31,-0.26,0,0,1
1.00,-1.59,-1.19,-0.37,-1.86,-0.28,-6.84,1.30,0,0,1
1.00,-0.12,-0.33,-2.68,-0.75,-0.26,-0.48,-0.11,0,0,1
1.00,-0.33,-0.89,-1.26,-1.60,-1.89,-6.95,2.25,0,0,1
1.00,-2.08,-0.12,-2.81,-3.00,-2.20,-5.80,-0.13,0,0,1
1.00,-2.61,-2.50,-1.69,-2.21,-0.34,-5.80,-0.29,0,0,1
1.00,-0.15,-2.14,-1.30,-0.18,-0.36,-4.87,-0.28,0,0,1
1.00,-0.39,-2.41,-0.22,-2.69,-0.34,-6.68,-0.25,0,0,1
1.00,-1.51,-0.59,-1.62,-2.91,-1.29,-5.85,1.69,0,0,1
1.00,-0.21,-0.24,-1.15,-1.16,-2.72,-0.54,-0.21,0,0,1
1.00,-0.23,-0.41,-2.34,-0.20,-0.19,-6.05,-0.16,0,0,1
1.00,-2.68,-0.34,-0.44,-1.96,-2.04,-0.53,1.59,0,0,1
1.00,-1.63,-0.17,-1.05,-1.96,-2.18,-6.50,-0.23,0,0,1
1.00,-0.31,-1.29,-1.51,-1.34,-0.18,-0.40,-0.21,0,0,1
1.00,-0.22,-2.48,-0.42,-1.57,-1.20,-5.77,1.39,0,0,1
1.00,-0.14,-0.52,-1.41,-2.66,-1.77,-6.21,1.30,0,0,1
1.00,-1.00,-0.48,-0.45,-2.88,-1.13,-4.98,-0.17,0,0,1
1.00,-0.83,-0.84,-0.20,-0.32,-0.29,-6.26,2.41,0,0,1
1.00,-1.83,-0.18,-0.27,-1.43,-0.35,-6.05,1.96,0,0,1
1.00,-0.17,-0.65,-2.09,-0.69,-1.15,-0.73,2.33,0,0,1
1.00,-0.39,-1.27,-0.34,-1.63,-2.55,-0.15,1.43,0,0,1
1.00,-1.81,-0.84,-0.13,-2.14,-1.65,-0.67,-0.16,0,0,1
1.00,-0.43,-0.56,-0.42,-0.39,-0.36,-6.13,1.40,0,0,1
1.00,-0.16,-1.41,-0.44,-0.75,-1.18,-6.79,-0.15,0,0,1
1.00,-1.81,-0.69,-0.21,-0.32,-0.31,-4.81,-0.13,0,0,1
1.00,-0.23,-0.58,-0.12,-2.20,-1.31,-0.79,2.12,0,0,1
1.00,-1.09,-0.55,-0.13,-2.21,-0.33,-5.38,-0.12,0,0,1
1.00,-2.60,-0.62,-1.87,-0.67,-2.06,-6.93,1.63,0,0,1
1.00,-1.07,-2.98,-2.46,-1.16,-0.27,-0.68,2.92,0,0,1
1.00,-1.85,-0.16,-0.11,-0.44,-0.80,-0.59,1.85,0,0,1
1.00,-0.10,-0.69,-0.14,-1.99,-0.25,-0.79,1.27,0,0,1
1.00,-0.33,-1.87,-0.28,-0.42,-1.81,-6.23,-0.19,0,0,1
1.00,-0.12,-0.54,-0.32,-1.26,-0.35,-0.85,-0.13,0,0,1
1.00,-2.11,-0.53,-0.16,-0.36,-1.40,-0.53,2.45,0,0,1
1.00,-1.66,-0.57,-0.99,-1.21,-2.06,-0.29,1.57,0,0,1
1.00,-1.74,-1.76,-2.41,-0.19,-2.42,-0.79,-0.20,0,0,1
1.00,-2.14,-1.42,-1.79,-0.63,-1.99,-6.61,-0.14,0,0,1
1.00,-2.51,-2.15,-2.38,-0.16,-0.82,-6.98,-0.27,0,0,1
1.00,-1.95,-2.81,-0.12,-1.68,-0.40,-5.87,1.35,0,0,1
1.00,-0.13,-1.48,-1.07,-0.35,-0.44,-5.74,-0.24,0,0,1
1.00,-0.33,-2.14,-0.20,-2.52,-2.04,-0.43,-0.25,0,0,1
1.00,-0.20,-0.22,-2.75,-1.74,-2.17,-0.24,2.47,0,0,1
1.00,-2.30,-0.36,-0.26,-0.84,-0.22,-0.32,1.60,0,0,1
1.00,-1.94,-0.89,-0.24,-0.65,-0.14,-6.20,2.71,0,0,1
1.00,-2.88,-0.79,-1.91,-0.86,-0.30,-0.49,2.65,0,0,1
1.00,-0.22,-0.85,-0.29,-0.51,-1.99,-5.02,-0.13,0,0,1
1.00,-0.12,-0.88,-0.43,-1.73,-0.77,-5.35,2.89,0,0,1
1.00,-2.87,-0.26,-2.59,-0.11,-1.30,-6.09,2.81,0,0,1
1.00,-2.43,-1.38,-1.13,-0.40,-2.00,-5.63,-0.18,0,0,1
1.00,-2.77,-0.52,-0.85,-0.35,-2.74,-0.26,-0.18,0,0,1
1.00,-0.26,-2.28,-0.92,-1.40,-0.22,-0.19,2.48,0,0,1
1.00,-0.16,-2.68,-2.91,-1.95,-0.22,-0.77,-0.19,0,0,1
1.00,-0.38,-1.37,-0.25,-0.47,-0.33,-4.45,-0.29,0,0,1
1.00,-2.02,-0.16,-2.40,-2.61,-0.34,-4.86,1.77,0,0,1
1.00,-0.12,-2.54,-0.15,-0.21,-0.24,-0.73,1.38,0,0,1
1.00,-1.51,-2.57,-2.92,-0.45,-1.12,-6.55,-0.15,0,0,1
1.00,-0.91,-1.74,-1.60,-0.45,-2.93,-4.91,2.96,0,0,1
1.00,-0.13,-2.86,-1.34,-0.69,-2.51,-6.65,-0.22,0,0,1
1.00,-2.07,-0.83,-0.35,-0.22,-0.25,-5.17,-0.12,0,0,1
1.00,-1.33,-0.68,-2.55,-0.64,-0.21,-5.21,-0.23,0,0,1
1.00,-1.29,-0.43,-1.57,-1.26,-0.31,-5.20,2.95,0,0,1
1.00,-0.80,-0.33,-0.37,-0.80,-1.95,-0.54,-0.27,0,0,1
1.00,-1.53,-2.60,-0.12,-1.40,-2.62,-6.20,1.35,0,0,1
1.00,-0.34,-1.49,-0.45,-0.33,-1.63,-0.38,2.53,0,0,1
1.00,-2.20,-0.53,-0.17,-2.43,-1.08,-0.62,-0.16,0,0,1
1.00,-0.38,-0.70,-0.22,-0.72,-0.32,-5.31,-0.19,0,0,1
1.00,-1.58,-1.17,-0.10,-1.24,-1.47,-5.89,-0.13,0,0,1
1.00,-2.29,-1.54,-2.49,-1.99,-0.40,-5.70,1.78,0,0,1
1.00,-1.40,-1.94,-1.43,-2.97,-2.51,-6.83,2.75,0,0,1
1.00,-2.79,-0.85,-0.29,-2.67,-2.85,-0.14,1.72,0,0,1
1.00,-0.23,-2.82,-1.65,-0.67,-0.20,-6.31,2.94,0,0,1
1.00,-0.76,-1.71,-1.91,-0.40,-1.77,-5.70,-0.10,0,0,1
1.00,-2.79,-2.94,-1.45,-0.52,-0.29,-5.62,1.90,0,0,1
1.00,-0.11,-0.54,-2.83,-2.02,-0.15,-4.55,2.85,0,0,1
1.00,-1.19,-1.55,-0.32,-0.85,-2.83,-0.60,2.64,0,0,1
1.00,-2.23,-1.81,-0.44,-2.59,-0.13,-5.99,-0.29,0,0,1
1.00,-0.26,-2.93,-2.96,-1.82,-1.76,-6.75,-0.27,0,0,1
1.00,-2.31,-0.67,-2.10,-0.65,-1.63,-5.44,1.84,0,0,1
1.00,-1.33,-2.82,-0.40,-2.56,-0.28,-0.23,1.38,0,0,1
1.00,-0.25,-0.58,-2.16,-2.42,-2.82,-0.18,2.94,0,0,1
1.00,-1.52,-2.93,-0.21,-1.76,-1.72,-0.60,1.51,0,0,1
1.00,-1.35,-0.39,-0.23,-0.33,-0.24,-0.30,-0.16,0,0,1
1.00,-0.37,-1.89,-0.32,-1.69,-0.77,-0.68,1.97,0,0,1
1.00,-0.11,-0.88,-0.22,-0.26,-0.23,-5.08,-0.20,0,0,1
1.00,-1.59,-0.61,-0.14,-0.40,-1.88,-5.36,1.28,0,0,1
1.00,-2.04,-1.16,-0.18,-0.58,-0.36,-0.39,-0.22,0,0,1
1.00,-0.13,-2.75,-0.17,-2.55,-0.35,-5.56,1.92,0,0,1
1.00,-0.81,-1.81,-2.51,-0.39,-1.12,-6.55,-0.14,0,0,1
1.00,-0.15,-0.83,-0.28,-0.48,-1.82,-4.99,-0.29,0,0,1
1.00,-2.20,-1.41,-2.61,-0.58,-0.15,-6.63,-0.28,0,0,1
1.00,-0.18,-2.03,-2.62,-0.61,-0.39,-0.50,-0.15,0,0,1
1.00,-2.60,-2.32,-0.35,-0.33,-0.33,-0.33,1.55,0,0,1
1.00,-1.48,-2.80,-0.21,-2.61,-2.98,-6.10,-0.19,0,0,1
1.00,-0.11,-1.47,-0.32,-0.53,-0.85,-5.30,-0.20,0,0,1
1.00,-0.33,-2.32,-2.48,-2.92,-2.89,-4.76,-0.21,0,0,1
1.00,-0.93,-0.45,-2.50,-0.42,-1.21,-5.71,2.08,0,0,1
1.00,-1.51,-1.62,-2.97,-1.49,-0.82,-0.54,2.64,0,0,1
1.00,-2.92,-2.26,-1.75,-0.61,-2.95,-5.15,2.52,0,0,1
1.00,-2.07,-0.70,-0.30,-1.53,-0.13,-6.85,-0.28,0,0,1
1.00,-2.53,-1.33,-2.09,-0.33,-0.39,-4.76,1.99,0,0,1
1.00,-0.44,-2.53,-0.28,-1.51,-0.41,-4.66,-0.25,0,0,1
1.00,-0.16,-0.79,-2.81,-0.41,-1.04,-0.52,1.74,0,0,1
1.00,-0.29,-2.89,-1.35,-0.36,-0.30,-6.22,-0.26,0,0,1
1.00,-2.11,-0.23,-1.37,-1.92,-0.15,-0.71,2.40,0,0,1
1.00,-0.15,-2.75,-0.43,-1.27,-1.50,-0.43,2.14,0,0,1
1.00,-0.16,-0.11,-2.98,-2.11,-1.44,-0.65,2.75,0,0,1
1.00,-0.14,-0.68,-1.40,-2.90,-2.80,-0.56,2.47,0,0,1
1.00,-0.96,-2.06,-1.63,-0.80,-2.95,-0.43,-0.17,0,0,1
1.00,-0.42,-2.69,-2.69,-0.57,-2.14,-6.99,1.56,0,0,1
1.00,-0.20,-0.23,-1.47,-0.66,-0.26,-6.68,2.56,0,0,1
1.00,-2.35,-0.66,-0.17,-0.54,-0.29,-5.09,-0.12,0,0,1
1.00,-1.18,-0.70,-1.86,-2.89,-2.40,-0.53,1.52,0,0,1
1.00,-1.90,-0.57,-0.22,-0.57,-0.19,-0.12,-0.30,0,0,1
1.00,-0.39,-2.00,-0.26,-0.56,-0.42,-6.16,2.13,0,0,1
1.00,-0.17,-2.49,-2.33,-0.47,-0.95,-4.50,1.82,0,0,1
1.00,-0.43,-2.82,-1.45,-2.92,-0.13,-6.42,2.00,0,0,1
1.00,-0.29,-0.29,-0.14,-2.38,-2.87,-5.91,-0.21,0,0,1
1.00,-0.12,-0.80,-0.45,-2.22,-1.97,-4.84,-0.10,0,0,1
1.00,-1.59,-2.92,-1.78,-2.54,-2.02,-4.46,-0.27,0,0,1
1.00,-0.22,-0.81,-1.64,-2.78,-0.25,-0.78,2.91,0,0,1
1.00,-0.13,-1.64,-0.37,-0.20,-0.13,-5.06,2.98,0,0,1
1.00,-2.97,-0.20,-0.97,-0.70,-0.16,-0.35,-0.28,0,0,1
1.00,-2.93,-1.17,-2.21,-1.83,-1.50,-4.49,-0.16,0,0,1
1.00,-2.16,-2.54,-2.53,-0.55,-0.31,-5.86,2.15,0,0,1
1.00,-1.84,-2.18,-2.38,-0.48,-0.28,-6.95,-0.24,0,0,1
1.00,-0.89,-2.27,-0.16,-1.91,-2.64,-0.55,2.73,0,0,1
1.00,-1.64,-0.85,-0.25,-0.35,-0.18,-0.74,1.35,0,0,1
1.00,-0.40,-0.75,-0.87,-0.52,-2.16,-0.33,1.48,0,0,1
1.00,-1.53,-0.72,-0.34,-2.93,-2.60,-0.65,2.50,0,0,1
1.00,-0.17,-0.88,-1.76,-2.00,-0.19,-6.14,-0.24,0,0,1
1.00,-1.79,-0.69,-0.27,-2.01,-0.40,-5.39,2.50,0,0,1
1.00,-0.17,-0.56,-0.33,-2.81,-2.93,-6.08,2.64,0,0,1
1.00,-2.30,-0.77,-0.18,-0.70,-0.39,-0.28,-0.22,0,0,1
1.00,-0.43,-2.91,-0.43,-2.44,-0.85,-0.32,2.72,0,0,1
1.00,-2.87,-0.75,-1.88,-0.42,-0.12,-0.60,-0.19,0,0,1
1.00,-0.84,-0.58,-0.29,-0.62,-0.28,-0.46,1.61,0,0,1
1.00,-0.83,-0.57,-0.36,-0.87,-2.04,-0.43,-0.17,0,0,1
1.00,-2.29,-1.84,-2.60,-1.79,-0.36,-5.21,-0.10,0,0,1
1.00,-0.29,-0.37,-0.22,-1.96,-2.87,-0.59,2.18,0,0,1
1.00,-0.35,-0.54,-2.13,-1.83,-0.33,-0.60,-0.29,0,0,1
1.00,-2.79,-2.37,-0.24,-2.27,-2.51,-5.43,-0.29,0,0,1
1.00,-2.64,-2.10,-0.21,-0.66,-2.60,-0.40,-0.13,0,0,1
1.00,-0.36,-0.59,-0.45,-2.27,-1.36,-0.60,2.21,0,0,1
1.00,-0.31,-0.86,-2.97,-1.56,-2.69,-4.55,1.77,0,0,1
1.00,-2.87,-0.41,-2.22,-1.35,-1.53,-5.17,-0.16,0,0,1
1.00,-2.66,-1.74,-2.45,-0.58,-0.14,-0.80,2.77,0,0,1
1.00,-0.24,-0.75,-2.48,-0.39,-0.37,-4.51,-0.19,0,0,1
1.00,-0.16,-0.49,-2.28,-2.68,-0.37,-6.35,-0.14,0,0,1
1.00,-0.34,-1.37,-2.27,-0.86,-0.35,-5.62,-0.22,0,0,1
1.00,-1.69,-1.25,-0.76,-0.26,-1.18,-6.02,1.49,0,0,1
1.00,-0.27,-0.68,-1.52,-1.57,-0.37,-5.81,-0.19,0,0,1
1.00,-0.27,-0.15,-0.12,-0.24,-2.09,-0.17,2.69,0,0,1
1.00,-0.38,-0.29,-1.06,-0.64,-0.45,-0.25,1.32,0,0,1
1.00,-0.42,-1.99,-2.84,-0.20,-2.82,-6.22,1.45,0,0,1
1.00,-0.37,-0.40,-1.55,-2.34,-1.57,-5.63,1.55,0,0,1
1.00,-2.57,-0.53,-0.39,-0.71,-0.21,-0.81,2.67,0,0,1
1.00,-0.94,-0.89,-0.22,-1.54,-0.14,-0.60,-0.21,0,0,1
1.00,-0.20,-0.41,-0.19,-0.15,-0.13,-0.36,-0.28,0,0,1
1.00,-0.40,-2.30,-0.45,-2.55,-0.35,-5.85,-0.26,0,0,1
1.00,-0.34,-0.25,-0.37,-0.73,-0.20,-5.87,-0.30,0,0,1
1.00,-2.35,-0.63,-1.30,-0.39,-0.30,-5.57,-0.29,0,0,1
1.00,-0.35,-2.41,-0.83,-0.36,-2.40,-0.84,1.64,0,0,1
1.00,-0.33,-0.19,-0.31,-0.82,-2.26,-6.54,2.16,0,0,1
1.00,-0.22,-0.34,-0.29,-2.58,-0.42,-5.08,2.85,0,0,1
1.00,-2.07,-2.54,-0.14,-2.68,-0.28,-0.42,-0.21,0,0,1
1.00,-2.88,-2.10,-2.23,-0.89,-0.35,-4.58,1.77,0,0,1
1.00,-2.80,-1.56,-1.40,-2.97,-0.17,-5.80,2.26,0,0,1
1.00,-2.12,-0.24,-2.41,-1.48,-0.24,-0.46,2.85,0,0,1
1.00,-1.96,-0.40,-2.64,-0.15,-0.41,-4.86,2.16,0,0,1
1.00,-0.43,-0.63,-1.04,-0.63,-0.32,-5.09,2.03,0,0,1
1.00,-0.79,-0.82,-2.78,-1.41,-2.58,-0.38,2.77,0,0,1
1.00,-1.64,-2.61,-2.33,-0.79,-0.17,-4.83,-0.26,0,0,1
1.00,-0.43,-0.75,-1.31,-0.12,-1.70,-6.03,2.39,0,0,1
1.00,-1.18,-0.42,-0.44,-2.81,-0.10,-0.38,-0.22,0,0,1
1.00,-2.40,-0.39,-0.16,-0.28,-2.41,-6.51,2.02,0,0,1
1.00,-2.01,-0.62,-0.25,-1.75,-0.24,-6.99,-0.26,0,0,1
1.00,-0.41,-1.17,-2.01,-2.01,-0.23,-0.28,2.94,0,0,1
1.00,-0.19,-0.76,-0.43,-0.78,-2.09,-5.09,1.59,0,0,1
1.00,-0.33,-0.35,-0.34,-0.10,-1.98,-4.91,2.92,0,0,1
1.00,-2.63,-2.44,-1.54,-0.23,-2.84,-0.68,-0.18,0,0,1
1.00,-1.02,-0.55,-1.30,-1.76,-0.18,-0.59,-0.16,0,0,1
1.00,-2.81,-1.24,-2.31,-2.45,-2.83,-0.39,1.61,0,0,1
1.00,-0.31,-0.87,-2.76,-0.33,-2.29,-6.78,2.34,0,0,1
1.00,-0.38,-0.32,-1.43,-1.56,-0.36,-0.35,2.02,0,0,1
1.00,-1.00,-1.76,-0.38,-1.92,-1.02,-5.60,1.92,0,0,1
1.00,-0.82,-0.36,-2.22,-2.91,-0.29,-5.21,1.28,0,0,1
1.00,-0.19,-0.88,-2.22,-0.27,-0.35,-0.82,-0.25,0,0,1
1.00,-0.27,-2.10,-0.34,-1.81,-0.22,-6.41,-0.29,0,0,1
1.00,-1.21,-2.48,-0.12,-0.45,-0.15,-0.70,-0.24,0,0,1
1.00,-0.24,-1.61,-2.99,-2.28,-0.40,-6.17,2.30,0,0,1
1.00,-2.24,-0.38,-0.30,-2.02,-0.29,-0.40,1.62,0,0,1
1.00,-2.46,-2.32,-2.26,-0.60,-0.36,-5.62,1.97,0,0,1
1.00,-2.47,-0.49,-1.34,-0.19,-0.25,-6.58,-0.13,0,0,1
1.00,-0.39,-0.47,-0.32,-0.80,-0.85,-6.78,-0.18,0,0,1
1.00,-0.31,-0.64,-0.25,-0.19,-0.82,-6.30,-0.11,0,0,1
1.00,-0.34,-0.10,-0.44,-0.58,-0.29,-5.66,-0.12,0,0,1
1.00,-1.69,-0.38,-0.37,-2.63,-1.25,-5.17,2.58,0,0,1
