Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
1.00,-0.23,-0.89,-0.10,-0.78,-0.78,-6.87,-0.25,0,0,1
1.00,-1.85,-1.27,-0.24,-0.14,-1.84,-0.34,1.35,0,0,1
1.00,-0.44,-2.68,-1.44,-1.86,-0.28,-0.22,2.05,0,0,1
1.00,-0.27,-0.41,-1.32,-1.47,-1.55,-0.84,-0.17,0,0,1
1.00,-2.70,-0.84,-1.22,-0.87,-0.36,-0.29,2.67,0,0,1
1.00,-0.10,-0.39,-0.84,-2.97,-2.94,-0.42,1.93,0,0,1
1.00,-0.44,-0.85,-0.26,-0.15,-2.18,-0.83,-0.20,0,0,1
1.00,-0.86,-0.89,-3.00,-0.71,-0.21,-6.82,1.49,0,0,1
1.00,-2.69,-2.42,-2.02,-1.70,-0.45,-5.89,1.71,0,0,1
1.00,-0.33,-2.38,-0.30,-1.66,-0.31,-5.74,2.36,0,0,1
1.00,-1.76,-0.62,-0.38,-0.60,-0.28,-0.68,-0.22,0,0,1
1.00,-0.32,-0.71,-1.55,-0.20,-2.22,-0.78,2.30,0,0,1
1.00,-0.31,-1.48,-0.37,-2.15,-0.21,-6.02,-0.16,0,0,1
1.00,-2.97,-0.34,-1.02,-1.62,-1.12,-6.37,1.46,0,0,1
1.00,-0.19,-0.57,-0.26,-0.43,-0.15,-4.86,2.20,0,0,1
1.00,-2.34,-1.99,-0.95,-0.34,-2.66,-0.76,-0.28,0,0,1
1.00,-2.27,-0.27,-0.43,-2.07,-0.12,-0.64,2.96,0,0,1
1.00,-2.12,-0.65,-0.87,-0.34,-0.16,-0.52,-0.24,0,0,1
1.00,-1.16,-0.82,-1.15,-0.62,-2.68,-5.51,2.25,0,0,1
1.00,-2.67,-2.82,-0.11,-2.59,-1.05,-0.43,-0.14,0,0,1
1.00,-1.80,-0.51,-0.23,-1.88,-0.34,-0.33,2.03,0,0,1
1.00,-2.84,-0.29,-2.19,-0.24,-2.53,-4.98,2.74,0,0,1
1.00,-0.43,-2.70,-1.94,-2.84,-0.26,-0.12,-0.29,0,0,1
1.00,-2.88,-1.36,-2.95,-0.46,-0.35,-6.92,2.84,0,0,1
1.00,-1.31,-0.21,-0.12,-0.11,-0.38,-0.33,-0.22,0,0,1
1.00,-0.28,-0.38,-0.14,-0.61,-0.36,-6.85,2.25,0,0,1
1.00,-2.61,-1.38,-0.26,-1.85,-0.42,-6.22,2.50,0,0,1
1.00,-0.34,-0.43,-1.30,-1.85,-2.88,-5.18,2.42,0,0,1
1.00,-2.79,-2.50,-0.95,-1.64,-2.12,-0.39,1.72,0,0,1
1.00,-0.13,-0.31,-0.21,-1.72,-0.32,-0.34,1.71,0,0,1
1.00,-2.25,-0.86,-2.63,-2.71,-0.35,-0.26,1.67,0,0,1
1.00,-2.28,-2.51,-1.91,-2.79,-0.16,-5.10,-0.18,0,0,1
1.00,-2.69,-0.82,-2.03,-0.70,-0.32,-6.26,2.46,0,0,1
1.00,-0.36,-0.86,-1.30,-0.35,-0.12,-6.66,-0.29,0,0,1
1.00,-1.92,-0.21,-1.08,-2.17,-0.15,-0.30,-0.28,0,0,1
1.00,-1.58,-0.74,-0.25,-0.65,-0.43,-0.60,2.14,0,0,1
1.00,-1.67,-2.16,-2.80,-1.83,-2.81,-6.33,-0.14,0,0,1
1.00,-1.33,-2.01,-2.15,-1.61,-0.23,-6.21,1.34,0,0,1
1.00,-0.17,-0.81,-0.93,-1.46,-2.15,-6.88,2.27,0,0,1
1.00,-0.30,-2.44,-3.00,-1.30,-0.17,-5.30,2.48,0,0,1
1.00,-2.29,-0.86,-2.05,-0.15,-2.11,-0.21,-0.15,0,0,1
1.00,-1.63,-0.40,-0.38,-0.44,-2.81,-0.32,-0.29,0,0,1
1.00,-2.66,-0.89,-2.87,-0.42,-0.23,-6.09,-0.17,0,0,1
1.00,-1.45,-1.45,-2.28,-0.58,-2.82,-5.09,-0.17,0,0,1
1.00,-2.98,-2.97,-0.28,-0.35,-0.15,-0.79,2.20,0,0,1
1.00,-1.45,-0.12,-0.31,-0.45,-1.63,-0.76,-0.13,0,0,1
1.00,-0.43,-0.61,-1.44,-1.60,-2.31,-5.71,2.05,0,0,1
1.00,-1.71,-2.08,-2.81,-0.35,-0.13,-0.29,2.11,0,0,1
1.00,-0.90,-0.68,-0.43,-2.72,-0.88,-0.33,-0.13,0,0,1
1.00,-0.11,-1.43,-0.28,-2.21,-0.21,-4.48,-0.21,0,0,1
1.00,-0.25,-1.29,-2.90,-2.55,-0.28,-0.59,-0.29,0,0,1
1.00,-2.68,-0.85,-0.23,-2.97,-0.31,-0.46,2.64,0,0,1
1.00,-2.28,-1.78,-1.49,-0.76,-0.26,-0.12,-0.24,0,0,1
1.00,-1.06,-2.29,-0.38,-2.11,-0.38,-0.17,2.63,0,0,1
1.00,-2.94,-0.60,-1.32,-0.74,-1.81,-4.58,2.82,0,0,1
1.00,-2.42,-2.99,-2.96,-0.61,-1.52,-0.57,2.65,0,0,1
1.00,-1.97,-0.90,-1.91,-1.74,-1.73,-0.82,2.88,0,0,1
1.00,-1.70,-0.59,-0.45,-0.50,-1.87,-0.33,2.08,0,0,1
1.00,-2.02,-0.18,-1.88,-0.29,-1.74,-0.27,2.38,0,0,1
1.00,-0.39,-0.87,-0.43,-1.49,-2.99,-0.70,-0.15,0,0,1
1.00,-1.73,-0.29,-1.66,-2.85,-0.41,-0.31,-0.14,0,0,1
1.00,-2.82,-2.20,-1.67,-2.44,-2.83,-0.14,1.35,0,0,1
1.00,-0.37,-2.01,-0.39,-2.22,-2.95,-6.27,-0.17,0,0,1
1.00,-2.16,-0.69,-0.44,-1.71,-0.36,-5.43,-0.22,0,0,1
1.00,-0.13,-1.16,-2.65,-0.77,-0.42,-0.68,-0.16,0,0,1
1.00,-2.14,-1.99,-0.14,-0.58,-2.17,-0.56,-0.12,0,0,1
1.00,-0.30,-1.50,-0.33,-0.77,-0.27,-0.72,-0.26,0,0,1
1.00,-1.62,-2.07,-1.43,-0.61,-0.28,-5.29,-0.26,0,0,1
1.00,-0.13,-1.70,-1.53,-2.60,-0.28,-0.57,-0.30,0,0,1
1.00,-0.12,-1.85,-1.98,-0.65,-1.31,-6.74,-0.27,0,0,1
1.00,-1.66,-2.71,-0.13,-1.72,-0.98,-6.60,1.58,0,0,1
1.00,-2.78,-0.12,-0.39,-0.11,-2.84,-6.27,2.21,0,0,1
1.00,-0.13,-1.27,-2.80,-0.41,-0.14,-4.78,1.81,0,0,1
1.00,-0.14,-2.12,-0.19,-2.30,-0.13,-0.60,-0.13,0,0,1
1.00,-0.97,-2.54,-1.25,-0.50,-1.14,-0.20,2.76,0,0,1
1.00,-2.17,-2.40,-0.43,-0.27,-1.59,-5.62,2.35,0,0,1
1.00,-2.41,-0.86,-1.04,-1.47,-1.38,-0.84,-0.12,0,0,1
1.00,-0.15,-0.89,-0.35,-0.65,-0.37,-4.65,-0.27,0,0,1
1.00,-0.28,-0.71,-2.08,-0.34,-0.21,-5.60,-0.30,0,0,1
1.00,-2.26,-0.22,-0.33,-0.61,-0.42,-6.14,1.98,0,0,1
1.00,-1.91,-0.83,-0.20,-0.21,-0.37,-0.23,-0.25,0,0,1
1.00,-0.13,-0.88,-2.23,-1.74,-0.23,-0.73,1.25,0,0,1
1.00,-1.28,-0.55,-1.76,-0.28,-0.14,-0.52,-0.20,0,0,1
1.00,-2.01,-0.78,-0.44,-2.46,-2.41,-6.54,-0.16,0,0,1
1.00,-0.99,-2.63,-0.12,-0.54,-0.36,-5.92,2.79,0,0,1
1.00,-2.76,-0.38,-1.52,-2.82,-0.35,-5.19,-0.19,0,0,1
1.00,-2.36,-2.75,-0.45,-1.80,-0.16,-4.56,-0.10,0,0,1
1.00,-2.94,-1.52,-2.51,-0.83,-1.65,-6.80,2.13,0,0,1
1.00,-0.43,-0.50,-1.35,-2.23,-1.66,-0.70,1.89,0,0,1
1.00,-0.13,-2.26,-1.72,-1.52,-2.82,-0.80,-0.12,0,0,1
1.00,-0.28,-2.33,-0.18,-1.39,-0.35,-6.45,2.14,0,0,1
1.00,-2.50,-1.82,-2.99,-0.90,-0.20,-5.05,-0.18,0,0,1
1.00,-0.26,-0.20,-0.27,-2.35,-0.88,-0.78,1.78,0,0,1
1.00,-0.38,-0.70,-2.38,-0.15,-2.31,-5.94,1.59,0,0,1
1.00,-0.36,-1.39,-0.45,-0.38,-1.59,-5.64,2.96,0,0,1
1.00,-2.91,-1.47,-0.42,-1.94,-0.39,-0.28,-0.12,0,0,1
1.00,-0.32,-2.17,-0.32,-0.80,-2.59,-6.94,1.91,0,0,1
1.00,-1.96,-0.59,-0.35,-1.60,-1.32,-0.81,1.57,0,0,1
1.00,-0.33,-1.59,-0.14,-0.85,-0.35,-5.05,-0.10,0,0,1
1.00,-1.89,-1.62,-0.30,-1.81,-0.25,-0.12,-0.15,0,0,1
1.00,-0.23,-0.89,-0.38,-2.69,-1.88,-0.69,1.70,0,0,1
1.00,-2.77,-2.14,-0.39,-2.24,-0.23,-0.30,2.69,0,0,1
1.00,-1.04,-0.61,-0.42,-0.20,-0.24,-5.03,-0.23,0,0,1
1.00,-0.14,-0.62,-0.20,-0.59,-1.27,-4.63,-0.15,0,0,1
1.00,-0.26,-0.58,-0.13,-0.60,-2.73,-6.76,-0.20,0,0,1
1.00,-0.35,-0.54,-0.31,-2.65,-0.14,-5.78,2.75,0,0,1
1.00,-0.25,-2.39,-0.31,-2.12,-0.28,-0.60,-0.25,0,0,1
1.00,-0.24,-0.38,-2.44,-2.01,-0.44,-0.32,2.25,0,0,1
1.00,-0.16,-1.90,-0.79,-2.72,-2.46,-4.58,-0.10,0,0,1
1.00,-1.66,-2.07,-1.88,-2.42,-1.83,-0.21,-0.16,0,0,1
1.00,-0.28,-0.74,-1.01,-0.86,-0.37,-6.41,-0.30,0,0,1
1.00,-0.11,-0.65,-2.91,-0.23,-0.44,-6.45,-0.22,0,0,1
1.00,-0.11,-0.69,-0.31,-2.98,-0.43,-5.85,1.87,0,0,1
1.00,-0.31,-2.30,-3.00,-1.81,-2.89,-0.37,-0.11,0,0,1
1.00,-0.42,-1.76,-0.24,-2.87,-0.28,-0.50,-0.12,0,0,1
1.00,-2.27,-0.35,-0.11,-2.20,-0.24,-5.84,2.26,0,0,1
1.00,-0.13,-1.52,-2.52,-1.99,-0.41,-5.04,2.42,0,0,1
1.00,-1.14,-0.61,-0.36,-0.14,-0.12,-5.83,-0.16,0,0,1
1.00,-1.94,-0.52,-0.23,-0.46,-0.42,-0.31,-0.26,0,0,1
1.00,-1.14,-1.82,-2.87,-0.35,-0.11,-0.23,-0.18,0,0,1
1.00,-0.30,-2.68,-0.19,-1.44,-0.29,-0.85,1.62,0,0,1
1.00,-0.20,-1.60,-0.29,-0.48,-0.27,-0.24,-0.12,0,0,1
1.00,-0.19,-0.43,-2.99,-1.72,-0.16,-5.79,2.94,0,0,1
1.00,-2.80,-1.21,-1.87,-0.33,-0.30,-5.34,2.51,0,0,1
1.00,-0.16,-2.79,-0.44,-0.37,-0.95,-0.11,2.94,0,0,1
1.00,-0.19,-0.68,-0.17,-2.29,-2.10,-5.84,2.65,0,0,1
1.00,-1.61,-2.83,-0.95,-0.14,-0.32,-5.52,-0.16,0,0,1
1.00,-1.47,-0.50,-2.02,-2.16,-0.27,-5.82,-0.14,0,0,1
1.00,-0.44,-2.11,-0.44,-1.35,-0.40,-0.28,2.03,0,0,1
1.00,-0.13,-2.92,-1.44,-0.67,-0.24,-0.66,-0.24,0,0,1
1.00,-0.32,-2.89,-0.11,-1.87,-0.76,-0.80,2.89,0,0,1
1.00,-1.51,-1.30,-1.98,-2.35,-0.16,-0.31,-0.16,0,0,1
1.00,-0.44,-0.26,-1.85,-2.89,-0.18,-0.62,-0.14,0,0,1
1.00,-0.14,-1.27,-0.35,-0.73,-0.11,-0.24,2.34,0,0,1
1.00,-0.40,-2.80,-1.21,-2.50,-0.17,-0.54,1.26,0,0,1
1.00,-2.71,-0.14,-0.40,-0.34,-0.22,-0.82,1.68,0,0,1
1.00,-0.33,-0.62,-0.75,-2.84,-0.19,-0.65,-0.24,0,0,1
1.00,-0.17,-2.05,-0.21,-0.64,-0.21,-0.39,-0.21,0,0,1
1.00,-0.28,-0.42,-0.97,-0.84,-1.50,-4.91,-0.17,0,0,1
1.00,-0.37,-0.42,-1.70,-0.67,-0.27,-0.76,2.71,0,0,1
1.00,-2.72,-0.69,-0.80,-0.62,-0.44,-5.01,-0.12,0,0,1
1.00,-0.14,-0.25,-0.17,-0.74,-2.03,-6.35,-0.17,0,0,1
1.00,-0.18,-0.41,-1.30,-2.24,-0.11,-0.18,-0.12,0,0,1
1.00,-2.62,-2.28,-2.62,-2.97,-1.85,-5.06,-0.30,0,0,1
1.00,-0.29,-2.02,-2.88,-1.36,-2.56,-5.31,-0.12,0,0,1
1.00,-0.23,-0.37,-0.21,-0.83,-2.63,-0.59,1.77,0,0,1
1.00,-0.29,-2.57,-0.25,-0.58,-0.12,-0.13,1.25,0,0,1
1.00,-2.70,-0.15,-1.89,-0.47,-0.41,-4.47,-0.15,0,0,1
1.00,-1.25,-1.43,-2.43,-0.72,-2.33,-0.42,-0.17,0,0,1
1.00,-1.92,-0.65,-0.28,-0.55,-2.46,-4.49,-0.20,0,0,1
1.00,-0.21,-0.42,-0.42,-2.06,-2.93,-6.92,2.48,0,0,1
1.00,-2.50,-0.68,-0.82,-2.91,-1.31,-4.60,-0.27,0,0,1
1.00,-0.44,-0.30,-0.38,-0.70,-0.37,-4.86,-0.20,0,0,1
1.00,-2.29,-1.87,-0.14,-1.39,-0.37,-5.41,-0.26,0,0,1
1.00,-0.25,-0.18,-2.44,-0.85,-0.12,-0.25,2.52,0,0,1
1.00,-1.28,-1.80,-2.02,-1.55,-0.36,-0.14,-0.17,0,0,1
1.00,-0.95,-2.16,-2.80,-0.88,-0.21,-0.73,-0.13,0,0,1
1.00,-2.48,-0.11,-0.37,-2.16,-0.80,-6.26,-0.14,0,0,1
1.00,-2.41,-2.35,-2.78,-2.17,-0.15,-0.45,1.84,0,0,1
1.00,-0.24,-1.47,-2.74,-0.85,-0.41,-6.25,-0.19,0,0,1
1.00,-1.93,-0.68,-1.63,-2.06,-0.90,-0.62,1.44,0,0,1
1.00,-2.18,-1.32,-0.97,-0.23,-2.08,-6.88,2.91,0,0,1
1.00,-2.06,-2.03,-1.43,-0.64,-0.36,-0.45,-0.13,0,0,1
1.00,-2.43,-2.68,-2.02,-0.42,-0.44,-6.16,-0.20,0,0,1
1.00,-0.43,-0.38,-2.25,-1.96,-1.79,-0.48,1.71,0,0,1
1.00,-0.24,-0.40,-1.61,-1.63,-0.28,-6.41,-0.28,0,0,1
1.00,-1.19,-1.34,-0.89,-2.66,-2.11,-5.44,2.70,0,0,1
1.00,-0.79,-0.19,-0.21,-0.38,-2.31,-0.14,1.42,0,0,1
1.00,-2.88,-2.83,-0.41,-0.36,-2.35,-6.50,-0.25,0,0,1
1.00,-0.22,-2.33,-1.60,-0.32,-0.45,-0.85,2.58,0,0,1
1.00,-2.31,-0.61,-0.41,-0.18,-0.12,-5.06,-0.22,0,0,1
1.00,-0.35,-2.53,-0.28,-0.75,-0.76,-0.36,2.25,0,0,1
1.00,-0.40,-0.44,-1.98,-2.14,-2.41,-5.91,2.27,0,0,1
1.00,-1.10,-2.32,-2.49,-0.67,-2.16,-0.78,-0.25,0,0,1
1.00,-0.37,-1.28,-0.10,-0.63,-1.21,-0.20,2.10,0,0,1
1.00,-2.50,-1.59,-0.19,-0.88,-0.15,-0.25,2.10,0,0,1
1.00,-0.76,-0.71,-2.48,-0.44,-1.25,-0.22,1.34,0,0,1
1.00,-2.48,-2.52,-1.32,-1.55,-2.22,-0.20,-0.22,0,0,1
1.00,-0.11,-2.70,-2.94,-2.91,-2.75,-6.23,-0.22,0,0,1
1.00,-1.53,-0.48,-2.64,-1.43,-0.27,-5.54,1.50,0,0,1
1.00,-2.04,-2.39,-1.29,-1.52,-0.29,-0.75,-0.27,0,0,1
1.00,-0.33,-1.66,-2.64,-0.46,-1.96,-0.82,-0.24,0,0,1
1.00,-0.31,-0.28,-0.88,-2.00,-0.29,-0.37,2.85,0,0,1
1.00,-0.35,-2.49,-1.29,-2.43,-2.00,-0.24,-0.28,0,0,1
1.00,-0.17,-0.25,-2.23,-0.55,-0.14,-0.39,-0.16,0,0,1
1.00,-1.79,-0.43,-1.16,-2.25,-1.03,-0.33,-0.21,0,0,1
1.00,-2.48,-0.42,-0.15,-1.48,-0.34,-0.26,-0.21,0,0,1
1.00,-0.43,-0.27,-0.40,-0.27,-1.46,-4.55,2.11,0,0,1
1.00,-0.17,-2.68,-0.13,-0.72,-2.24,-4.68,-0.14,0,0,1
1.00,-0.26,-1.86,-2.72,-2.36,-0.33,-5.86,1.79,0,0,1
1.00,-0.21,-1.40,-1.75,-2.85,-0.12,-5.91,1.95,0,0,1
1.00,-1.92,-1.62,-0.83,-0.51,-0.37,-0.50,2.76,0,0,1
1.00,-2.50,-2.86,-0.39,-0.63,-1.09,-6.31,2.98,0,0,1
1.00,-0.11,-1.72,-0.45,-0.11,-2.92,-0.21,1.89,0,0,1
1.00,-0.12,-0.58,-0.21,-1.63,-0.29,-5.81,-0.14,0,0,1
1.00,-0.25,-2.59,-0.35,-0.24,-0.23,-5.59,-0.12,0,0,1
1.00,-0.39,-2.65,-0.35,-2.35,-0.30,-4.95,-0.18,0,0,1
1.00,-0.25,-0.72,-1.74,-2.49,-0.44,-5.80,-0.10,0,0,1
1.00,-2.70,-0.70,-0.11,-2.48,-1.24,-0.24,-0.27,0,0,1
1.00,-1.25,-2.53,-1.70,-2.14,-0.27,-0.71,1.32,0,0,1
1.00,-1.34,-0.73,-2.06,-0.84,-0.41,-5.49,-0.26,0,0,1
1.00,-1.02,-1.36,-2.47,-2.22,-0.42,-0.75,-0.27,0,0,1
1.00,-0.44,-0.24,-1.54,-2.07,-2.18,-0.20,1.64,0,0,1
1.00,-0.38,-0.64,-0.25,-2.37,-0.32,-0.35,1.37,0,0,1
1.00,-2.04,-0.25,-0.32,-0.31,-1.95,-0.30,-0.14,0,0,1
1.00,-0.36,-2.90,-2.11,-0.88,-0.22,-0.60,1.47,0,0,1
1.00,-0.20,-1.91,-0.16,-2.67,-0.35,-6.05,1.47,0,0,1
1.00,-0.28,-0.33,-0.37,-1.93,-0.27,-6.86,-0.11,0,0,1
1.00,-1.80,-2.51,-0.89,-0.18,-0.37,-0.45,-0.23,0,0,1
1.00,-1.71,-0.45,-0.39,-1.28,-0.26,-0.25,2.27,0,0,1
1.00,-0.20,-1.40,-2.06,-2.57,-2.86,-0.37,1.65,0,0,1
1.00,-1.82,-0.21,-1.71,-2.81,-0.15,-5.66,2.45,0,0,1
1.00,-2.23,-1.62,-2.42,-0.88,-0.19,-5.84,-0.16,0,0,1
1.00,-1.03,-1.79,-0.15,-2.60,-2.28,-0.29,2.84,0,0,1
1.00,-2.21,-0.70,-0.18,-0.15,-0.42,-0.73,1.89,0,0,1
1.00,-0.11,-2.32,-0.43,-2.36,-0.28,-6.20,-0.13,0,0,1
1.00,-0.85,-0.33,-0.16,-0.36,-2.62,-0.39,-0.17,0,0,1
1.00,-0.41,-0.74,-2.01,-2.15,-0.18,-6.67,2.62,0,0,1
1.00,-1.39,-1.59,-2.12,-1.66,-1.70,-0.67,2.51,0,0,1
1.00,-0.10,-2.36,-0.17,-2.19,-0.13,-5.30,1.44,0,0,1
1.00,-2.99,-0.27,-2.65,-0.34,-2.10,-4.77,-0.22,0,0,1
1.00,-0.29,-0.45,-1.13,-0.83,-0.85,-0.73,1.42,0,0,1
1.00,-0.13,-1.54,-0.11,-0.43,-0.23,-6.62,1.60,0,0,1
1.00,-0.20,-1.17,-0.12,-0.36,-1.11,-0.64,-0.26,0,0,1
1.00,-0.24,-2.80,-2.67,-1.35,-0.31,-0.20,-0.29,0,0,1
1.00,-0.80,-1.47,-0.14,-0.59,-2.77,-0.22,-0.12,0,0,1
1.00,-0.88,-0.72,-2.94,-2.54,-1.72,-0.22,2.55,0,0,1
1.00,-0.30,-0.30,-0.24,-2.60,-0.38,-0.18,1.83,0,0,1
1.00,-0.34,-2.97,-0.18,-0.89,-1.98,-0.57,-0.12,0,0,1
1.00,-0.24,-1.16,-2.00,-1.61,-0.35,-0.77,-0.13,0,0,1
1.00,-0.42,-0.43,-0.18,-0.52,-0.20,-6.28,-0.10,0,0,1
1.00,-0.28,-2.02,-1.54,-0.70,-0.21,-6.88,-0.14,0,0,1
1.00,-1.13,-2.06,-0.26,-2.79,-2.25,-0.82,-0.22,0,0,1
1.00,-1.84,-1.97,-0.96,-0.18,-0.12,-0.80,2.37,0,0,1
1.00,-0.13,-1.21,-0.18,-2.42,-0.32,-0.83,1.58,0,0,1
1.00,-2.02,-1.81,-0.11,-2.70,-0.81,-6.14,-0.26,0,0,1
1.00,-0.12,-1.24,-0.92,-1.93,-0.26,-5.99,-0.12,0,0,1
1.00,-0.12,-1.78,-2.98,-0.61,-0.13,-0.62,-0.15,0,0,1
1.00,-0.40,-0.15,-1.58,-0.89,-1.64,-0.52,1.96,0,0,1
1.00,-0.16,-2.01,-0.11,-0.58,-2.03,-5.75,-0.10,0,0,1
1.00,-1.18,-0.17,-0.26,-2.41,-2.69,-6.08,-0.17,0,0,1
1.00,-0.35,-0.57,-0.16,-2.02,-1.53,-6.43,1.72,0,0,1
1.00,-0.20,-2.98,-0.40,-2.98,-0.12,-5.07,1.64,0,0,1
1.00,-0.22,-0.50,-1.38,-2.99,-0.45,-6.67,-0.15,0,0,1
1.00,-0.31,-0.88,-0.45,-0.86,-1.90,-0.81,-0.13,0,0,1
1.00,-0.36,-2.30,-2.45,-0.31,-0.29,-0.13,-0.26,0,0,1
1.00,-1.90,-0.80,-0.44,-0.74,-2.08,-0.11,-0.17,0,0,1
1.00,-1.66,-0.18,-0.23,-0.79,-0.22,-6.58,-0.23,0,0,1
1.00,-2.82,-2.25,-1.47,-0.43,-1.94,-5.91,-0.23,0,0,1
1.00,-2.90,-0.73,-0.29,-0.48,-2.19,-0.60,-0.25,0,0,1
1.00,-1.43,-2.54,-1.76,-2.38,-2.57,-0.77,-0.14,0,0,1
1.00,-0.38,-0.44,-0.15,-1.20,-0.36,-6.81,2.50,0,0,1
1.00,-1.99,-1.24,-0.25,-2.04,-1.57,-0.84,2.60,0,0,1
1.00,-0.92,-1.44,-0.11,-1.32,-0.20,-5.04,-0.12,0,0,1
1.00,-2.08,-2.76,-0.23,-2.29,-2.96,-0.60,2.72,0,0,1
1.00,-0.94,-0.51,-1.73,-0.29,-2.60,-5.72,-0.29,0,0,1
1.00,-1.30,-2.13,-2.27,-0.29,-2.31,-0.22,-0.22,0,0,1
1.00,-0.11,-1.33,-1.69,-0.69,-2.02,-6.13,1.73,0,0,1
1.00,-1.33,-1.57,-0.40,-2.93,-0.40,-6.37,2.71,0,0,1
1.00,-0.21,-1.48,-0.40,-0.83,-1.35,-7.00,2.04,0,0,1
1.00,-1.23,-0.43,-0.14,-1.24,-0.14,-0.58,1.85,0,0,1
1.00,-0.37,-2.82,-0.88,-0.74,-0.11,-0.73,-0.22,0,0,1
1.00,-0.34,-0.73,-0.24,-1.45,-0.37,-6.93,-0.16,0,0,1
1.00,-2.85,-0.88,-1.72,-0.53,-0.33,-0.22,-0.18,0,0,1
1.00,-0.10,-1.37,-2.10,-0.56,-1.64,-0.19,-0.26,0,0,1
1.00,-2.63,-1.47,-1.22,-2.05,-0.10,-0.17,1.77,0,0,1
1.00,-2.30,-0.52,-2.36,-0.49,-1.45,-0.67,-0.18,0,0,1
1.00,-0.22,-0.52,-0.19,-1.48,-3.00,-0.76,2.73,0,0,1
1.00,-2.95,-0.45,-1.88,-0.57,-0.23,-4.87,-0.12,0,0,1
1.00,-0.40,-0.71,-2.54,-0.75,-0.28,-0.70,-0.13,0,0,1
1.00,-0.38,-2.77,-0.15,-1.94,-1.97,-4.98,-0.27,0,0,1
1.00,-0.96,-0.18,-0.28,-1.82,-2.03,-0.27,2.75,0,0,1
1.00,-0.36,-0.27,-0.21,-0.27,-0.36,-0.16,2.78,0,0,1
1.00,-1.76,-2.14,-2.97,-1.46,-0.45,-6.85,2.35,0,0,1
1.00,-0.97,-2.19,-2.15,-0.75,-0.84,-6.86,2.22,0,0,1
1.00,-1.55,-0.41,-0.31,-1.89,-2.92,-6.98,2.11,0,0,1
1.00,-1.25,-0.59,-1.00,-2.49,-2.20,-0.15,-0.22,0,0,1
1.00,-1.61,-1.49,-0.24,-0.74,-1.15,-0.32,-0.26,0,0,1
1.00,-1.13,-0.64,-0.90,-0.15,-1.36,-6.47,1.62,0,0,1
1.00,-0.39,-0.72,-0.11,-0.74,-1.91,-6.00,-0.15,0,0,1
1.00,-0.14,-2.17,-0.40,-0.86,-1.26,-4.79,-0.30,0,0,1
1.00,-2.74,-0.81,-1.81,-1.76,-0.26,-0.55,1.31,0,0,1
1.00,-2.01,-0.46,-0.43,-1.26,-0.33,-0.54,2.44,0,0,1
1.00,-2.30,-0.59,-0.31,-1.94,-0.22,-0.36,-0.27,0,0,1
1.00,-0.34,-0.59,-2.79,-2.58,-0.45,-0.52,-0.17,0,0,1
1.00,-1.73,-2.20,-1.18,-0.35,-0.29,-6.69,2.92,0,0,1
1.00,-0.14,-1.78,-2.14,-2.16,-0.40,-0.63,1.37,0,0,1
1.00,-0.37,-1.57,-0.34,-0.51,-2.92,-5.02,-0.22,0,0,1
1.00,-2.10,-2.91,-0.21,-1.98,-2.41,-0.57,-0.23,0,0,1
1.00,-2.17,-0.88,-1.37,-0.33,-2.01,-6.40,1.50,0,0,1
1.00,-0.44,-1.26,-1.46,-0.90,-2.53,-0.23,-0.29,0,0,1
1.00,-1.89,-2.46,-0.42,-0.67,-2.61,-6.77,-0.23,0,0,1
1.00,-2.64,-2.72,-0.35,-2.44,-0.40,-0.22,-0.28,0,0,1
1.00,-0.33,-0.85,-0.28,-2.82,-0.32,-5.66,2.47,0,0,1
1.00,-0.91,-0.82,-0.15,-2.10,-1.79,-0.34,-0.28,0,0,1
1.00,-0.90,-0.71,-0.33,-0.70,-0.32,-6.08,-0.23,0,0,1
1.00,-0.11,-0.71,-0.42,-0.62,-2.61,-0.77,1.40,0,0,1
1.00,-0.33,-0.47,-0.37,-0.17,-0.35,-0.75,2.37,0,0,1
1.00,-1.69,-1.81,-1.75,-0.12,-0.39,-0.48,2.66,0,0,1
1.00,-2.27,-3.00,-0.32,-0.40,-1.01,-6.72,-0.26,0,0,1
1.00,-0.38,-0.32,-1.83,-0.40,-2.96,-6.67,1.38,0,0,1
1.00,-0.85,-0.45,-0.80,-1.70,-0.16,-5.98,-0.17,0,0,1
1.00,-0.30,-0.89,-0.13,-0.82,-0.86,-5.00,1.69,0,0,1
1.00,-1.39,-0.65,-2.85,-2.52,-1.56,-5.36,1.35,0,0,1
1.00,-0.12,-0.27,-2.47,-1.64,-2.34,-0.32,1.47,0,0,1
1.00,-1.54,-0.38,-1.17,-1.72,-0.20,-0.46,-0.13,0,0,1
1.00,-0.13,-0.84,-0.44,-2.58,-2.67,-0.57,-0.15,0,0,1
1.00,-2.73,-0.62,-0.23,-0.36,-1.69,-0.43,-0.22,0,0,1
1.00,-0.13,-0.66,-0.32,-2.49,-0.43,-0.48,-0.11,0,0,1
1.00,-1.66,-1.26,-2.71,-1.39,-2.80,-0.40,-0.14,0,0,1
1.00,-2.09,-0.56,-2.11,-1.57,-0.11,-0.48,2.05,0,0,1
1.00,-0.17,-2.80,-0.30,-1.25,-1.59,-5.21,2.69,0,0,1
